co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
7053428,140047,01613031000180,PREFEITURA MUNICIPAL DE RORAINOPOLIS,FUNDO MUNICIPAL DE SAUDE,CEREST REGIONAL RURAL DE RORAINOPOLIS DR EDSON DALAZOANA,CLINICA/CENTRO DE ESPECIALIDADE,,,D,RUA PEDRO DANIEL DA SILVA,S/N,CENTRO,69373000,Norte,RR,Rorainópolis,32381926,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE ATENCAO A SAUDE DO TRABALHADOR| SERVICO DE ATENCAO A SAUDE DO TRABALHADOR| SERVICO DE REABILITACAO| SERVICO DE VIGILANCIA EM SAUDE,0.94563,-60.41843,CNES_GEO
2744554,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,UNIDADE BASICA DE SAUDE IONE SANTIAGO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA PRESIDENTE COSTA E SILVA,356,SAO PEDRO,69301970,Norte,RR,Boa Vista,(95)3623 2200,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",2.82535314559928,-60.6625986099226,PMAQ
2566524,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,UNIDADE BASICA DE SAUDE DR DIMITRI RAMOS GRANDEZ DE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV DOS CORRETORE DE IMOVEIS,764,ALVORADA,69317180,Norte,RR,Boa Vista,(95) 36274233,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",2.82373309135429,-60.7528495788557,PMAQ
7357737,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,MOTOLANCIA ALFA 01,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,M,AV MARIO HOMEM DE MELO,5075,CAIMBE,69312155,Norte,RR,Boa Vista,9536252700,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,2.81131,-60.726,CNES_GEO
7361629,140045,,,FABIANO COELHO DE MORAIS ME,LABOANALISE,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA MONTE RORAIMA,151,VILA NOVA,69345000,Norte,RR,Pacaraima,35921619,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,4.431,-61.146,CNES_GEO
6327974,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,LABORATORIO DE ANALISE DE AGUA,LABORATORIO DE SAUDE PUBLICA,,,M,AVENIDA CENTENARIO,S/N,CENTENARIO,69301000,Norte,RR,Boa Vista,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE,2.82291,-60.69311,CNES_GEO
7367678,140020,04653408000113,PREFEITURA MUNICIPAL DE CARACARAI,PREFEITURA DE CARACARAI,CENTRO DE REABILITACAO EM FISIOTERAPIA,CLINICA/CENTRO DE ESPECIALIDADE,,,D,RUA P 02,S/N,SATALUZIA,69360000,Norte,RR,Caracaraí,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,1.8142432,-61.134494,GOOGLE
7317972,140005,04056206000194,PREFEITURA MUNICIPAL DE ALTO ALEGRE,MUNICIPIO DE ALTO ALEGRE,CENTRO DE SAUDE JOAO MARIANO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVENIDA GETULIO VARGAS,S/N,MUTIRAO,69350000,Norte,RR,Alto Alegre,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,2.98690000552962,-61.3052179260254,SISMOB
7000855,140045,03112386001940,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,POSTO DE FRONTEIRA DE PACARAIMA RR ANVISA,POSTO DE FRONTEIRA DE PACARAIMA RR ANVISA,POSTO DE SAUDE,,,E,AV PANAMERICANA,S/N,CENTRO,69345000,Norte,RR,Pacaraima,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE VIGILANCIA EM SAUDE,4.41701,-61.14077,CNES_GEO
6554350,140005,00394544003362,DISTRITO SANITARIO ESPECIAL INDIGENA YANOMAMI,DISTRITO SANITARIO ESPECIAL INDIGENA YANOMAMI,UNIDADE BASICA DE SAUDE INDIGENA XITEI,UNIDADE DE ATENCAO A SAUDE INDIGENA,,,M,DISTRITO YANOMAMI,S/N,CENTRO,69350000,Norte,RR,Alto Alegre,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ATENCAO A SAUDE DA POPULACAO INDIGENA,2.89805,-61.49138,CNES_GEO
7282060,140020,04653408000113,PREFEITURA MUNICIPAL DE CARACARAI,PREFEITURA DE CARACARAI,BASE SAMU 192 DE CARACARAI,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,D,AVENIDA PRESIDENTE KENNEDY,S/N,CENTRO,69360000,Norte,RR,Caracaraí,353222523,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,1.816,-61.128,CNES_GEO
7573189,140010,,,J A SERVICOS MEDICOS LTDA ME,ULTRADENS,CONSULTORIO ISOLADO,,,M,AV GLAICON DE PAIVA,1050,MCEJANA,69301000,Norte,RR,Boa Vista,95 3624 3795,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM,2.8160781,-60.6886527,GOOGLE
6556019,140002,01614081000182,PREFEITURA MUNICIPAL DE AMAJARI,MUNICIPIO DE AMAJARI,DEPARTAMENTO MUNICIPAL DE VIGILANCIA SANITARIA,UNIDADE DE VIGILANCIA EM SAUDE,,,M,RUA JOSE PEREIRA DE MELO,S/N,CENTRO,69343000,Norte,RR,Amajari,3593 1079,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE VIGILANCIA EM SAUDE,3.652,-61.371,CNES_GEO
7597886,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,CENTRO DE REFERENCIA EM SAUDE DO TRABALHADOR,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA EURIDES VASCONCELOS RODRIGUES,562,FARDIM FLORESTA,69312022,Norte,RR,Boa Vista,95 3625 3927,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO A SAUDE DO TRABALHADOR,2.8294109,-60.7031686,GOOGLE
7616929,140010,,,TOSTES E TOSTES LTDA ME,MASTOCARDIO,CONSULTORIO ISOLADO,,,M,AV MAJOR WILLIAMS,1922,SAO FRANCISCO,69305085,Norte,RR,Boa Vista,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA,2.8281905,-60.6688629,GOOGLE
2320363,140017,01612682000156,PREFEITURA MUNICIPAL DO CANTA,MUNICIPIO DE CANTA,POSTO DE SAUDE FELIX PINTO,POSTO DE SAUDE,,,M,RUA PRINCIPAL,S/N,CENTRO,69390000,Norte,RR,Cantá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,2.11191773414606,-60.6170225143415,PMAQ
7297491,140015,04056214000130,PREFEITURA MUNICIPAL DE BONFIM,MUNICIPIO DE BONFIM,SAMU 192 DE BONFIM,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA CASSIMIRO JUNIOR,S/N,CENTRO,69380000,Norte,RR,Bonfim,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,3.36,-59.833,CNES_GEO
2744767,140010,,,FARIA FERREIRA E CORDEIRO LTDA,OCULISTAS ASSOCIADOS DE RORIAMA,CLINICA/CENTRO DE ESPECIALIDADE,,,D,NOSSA SENHORA DA CONSOLTA,1780,CENTRO,69301081,Norte,RR,Boa Vista,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE OFTALMOLOGIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA",2.81708,-60.67481,CNES_GEO
7011415,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,SAMU 192 BRAVO 2,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,M,AVENIDA DECO FONTELES,264,AEROPORTO,69310073,Norte,RR,Boa Vista,9536271327,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,2.81752,-60.71274,CNES_GEO
6895107,140030,04056198000186,PREFEITURA MUNICIPAL DE MUCAJAI,PREFEITURA MUNICIPAL DE MUCAJAI,POSTO DE SAUDE J FLORES,POSTO DE SAUDE,,,M,AVENIDA MARANHAO,S/N,J FLORES,69340000,Norte,RR,Mucajaí,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,2.44984271639733,-60.9201952815056,SISMOB
2817764,140047,01613031000180,PREFEITURA MUNICIPAL DE RORAINOPOLIS,FUNDO MUNICIPAL DE SAUDE,POSTO DE SAUDE MANOEL LUIZ RODRIGUES,POSTO DE SAUDE,,,M,RUA PROJETADA,S/N,BRIGADEIRO SANTA MAR,69373000,Norte,RR,Rorainópolis,(95)32381926,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA,0.88642398718925,-60.3875541687012,SISMOB
2600323,140010,,,BARRETO E VASCONCELOS LTDA EPP,IOB,CLINICA/CENTRO DE ESPECIALIDADE,,,D,ALFREDO CRUZ,300,CENTRO,69301140,Norte,RR,Boa Vista,95 32249222,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA",2.82485,-60.67292,CNES_GEO
7033109,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,LABORATORIO DE CITOLOGIA MUNICIPAL,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,AV OLIMPICA,S/N,JARDIM TROPICAL,69304500,Norte,RR,Boa Vista,95 3625 2239,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO,2.833,-60.68677,CNES_GEO
2744732,140010,,,LABORATORIA DE PATOLOGIA E ANALISES CLINICAS,LAPAC LTDA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA JOSE COELHO,48,CENTRO,69301310,Norte,RR,Boa Vista,(95)224 5447,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,2.81419,-60.66871,CNES_GEO
7022468,140070,01612681000101,PREFEITURA MUNICIPAL DE UIRAMUTA,MUNICIPIO DE UIRAMUTA,UNIDADE BASICA DE SAUDE DAVID CAVALCANTE DE LIMA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,CECI MOTA,S/N,VENEZUELA,69358000,Norte,RR,Uiramutã,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,4.60140715550127,-60.1616477966309,SISMOB
6056334,140010,,,CLNICA CENTERMED S C LTDA ME,CLINICA CENTERMED,CLINICA/CENTRO DE ESPECIALIDADE,,,M,PRES JUSCELINO KUBITSCHECK,940,NOSSA SENHORA APAREC,69306295,Norte,RR,Boa Vista,95 36244942,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOSCOPIA,2.82835,-60.66026,CNES_GEO
7325061,140010,,,CONSULTORIO ODONTOLOGICO CLINICO GERAL,CONSULTORIO ODONTOLOGICO ANAISA NASCIMENTO RABELO,CONSULTORIO ISOLADO,,,M,AVENIDA BRIGADEIRO EDUARDO GOMES,1965,SAO FRANCISCO,69301000,Norte,RR,Boa Vista,95 3224-5423,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE ATENCAO EM SAUDE BUCAL,2.82,-60.673,CNES_GEO
5195209,140010,,,CLINICA DE FISIOTERAPIA E ORTOPEDICA SANTA LUCIA LTDA,CLINICA DE FISIOTERAPIA E ORTOPEDICA SANTA LUCIA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,GAL PENHA BRASIL,1382,SAO FRANCISCO,69305130,Norte,RR,Boa Vista,95 36232696,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,2.83414,-60.67917,CNES_GEO
6784534,140002,00394544003362,DISTRITO SANITARIO ESPECIAL INDIGENA YANOMAMI,MINISTERIO DA SAUDE,UNIDADE BASICA DE SAUDE INDIGENA DE SAUBA,UNIDADE DE ATENCAO A SAUDE INDIGENA,,,M,SAUBA,S/N,CENTRO,69343000,Norte,RR,Amajari,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",ATENCAO A SAUDE DA POPULACAO INDIGENA,3.652,-61.371,CNES_GEO
5182670,140010,,,INSTITUTO DE GASTROENTEROLOGIA E ENDOSCOPIA LTDA,ENDOCAF,CLINICA/CENTRO DE ESPECIALIDADE,,,D,JOSE COELHO,72,CENTRO,69301300,Norte,RR,Boa Vista,95 36265510,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOSCOPIA,2.80103,-60.68133,CNES_GEO
6648290,140010,,,CONSULTORIO DE FISIOTERAPIA,CONSULTORIO DE FISIOTERAPIA,CONSULTORIO ISOLADO,,,M,RUA CORONEL PINTO,766,CENTRO,69301150,Norte,RR,Boa Vista,95 36232083,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA,2.82079,-60.66875,CNES_GEO
7545738,140010,84012012000126,GOVERNO DO ESTADO DE RORAIMA,ESTADO DE RORAIMA,ABRIGO DE IDOSOS MARIA LINDALVA TEIXEIRA DE OLIVEIRA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,RUA PAVAO,321,MECEJANA,69304451,Norte,RR,Boa Vista,(95) 98402-4384,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO A SAUDE DO TRABALHADOR| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO PSICOSSOCIAL,2.8160781,-60.6886527,GOOGLE
7707037,140047,01613031000180,PREFEITURA MUNICIPAL DE RORAINOPOLIS,PREFEITURA MUNICIPAL,NUCLEO DE REABILITACAO FISICA DE RORAINOPOPLIS,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA CENTRAL,1,CENTRO,69373000,Norte,RR,Rorainópolis,9532381247,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE FISIOTERAPIA,0.9396129,-60.4394262,GOOGLE
2566583,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,UNIDADE BASICA DE SAUDE SANTA LUZIA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JOSE CASIMIRO DA SILVA,676,SANTA LUZIA,69317102,Norte,RR,Boa Vista,(95) 3621-6057,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,2.80677080154411,-60.7519698142988,PMAQ
7274831,140045,01612675000154,,MUNICIPIO DE PACARAIMA,SAMU 192 PACARAIMA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,D,RUA CARIBE,S/N,VILA NOVA,69345000,Norte,RR,Pacaraima,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,4.431,-61.146,CNES_GEO
6571999,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA J,256,CIDADE SATELITE,69301970,Norte,RR,Boa Vista,36286943,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",2.84884929656974,-60.7480001449567,PMAQ
5446627,140010,05943030000155,PREFEITURA MUNICIPAL DE BOA VISTA,MUNICIPIO DE BOA VISTA,UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA NAZARE FIGUEIRA C LAURA PINHEIRO MAIA,S/N,PINTOLANDIA,69301970,Norte,RR,Boa Vista,(95) 3625-4564,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",2.81668191910439,-60.670532672965,PMAQ
7356382,140010,,,LIMA E FROIS LTDA ME,UROLOGIA AVANCADA DE RORAIMA,CLINICA/CENTRO DE ESPECIALIDADE,,,D,MELVIN JONES,126,SAO PEDRO,69306610,Norte,RR,Boa Vista,95 36244474,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ATENCAO EM UROLOGIA,2.81408,-60.67572,CNES_GEO
7065256,140015,04056214000130,PREFEITURA MUNICIPAL DE BONFIM,MUNICIPIO DE BONFIM,VIGILANCIA AMBIENTAL MUNICIPAL,UNIDADE DE VIGILANCIA EM SAUDE,,,M,RUA RODRIGO JOSE DA SILVA,37,CENTRO,69380000,Norte,RR,Bonfim,,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE VIGILANCIA EM SAUDE,3.36,-59.833,CNES_GEO
