co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
3015548,120040,04034583000637,PREFEITURA MUNICIPAL DE RIO BRANCO,PREFEITURA MUNICIPAL DE RIO BRANCO,USF PLATILDE OLIVEIRA I,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA FLAVIANO MELO,S/N,TANCREDO NEVES,69900970,Norte,AC,Rio Branco,68-3228-6064,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-9.928990602493,-67.8383874893169,PMAQ
7168748,120033,04059671000189,PREFEITURA MUNICIPAL DE MANCIO LIMA,PREFEITURA MUNICIPAL DE MANCIO LIMA,USF WILSON BATISTA SIQUEIRA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ANSELMO MAIA,205,SAO VIDAL,69990000,Norte,AC,Mâncio Lima,6833431126,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE,-7.62422714087397,-72.8954887390137,SISMOB
2003147,120025,84306588000104,PREFEITURA MUNICIPAL DE EPITACIOLANDIA,PREFEITURA MUNICIPAL DE EPITACIOLANDIA,ESF MANOEL ARAUJO DA COSTA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA VENEZUELA,S/N,SATEL,69934000,Norte,AC,Epitaciolândia,(68)35464795,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-11.0231494903561,-68.7499737739543,PMAQ
7050291,120040,,,R EDWARD MARCA OLIVERA,CLINICA EDWARD MEDCLIN,CONSULTORIO ISOLADO,,,M,RUA ALVORADA,361,BOSQUE,69900460,Norte,AC,Rio Branco,68 3301 3286,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-9.975,-67.81,CNES_GEO
7325495,120060,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,AMBULANCIA USB DE TARAUACA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,AVENIDA AVELINO LEAL,1221,CENTRO,69970000,Norte,AC,Tarauacá,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-8.161,-70.766,CNES_GEO
7005105,120040,04034583000637,PREFEITURA MUNICIPAL DE RIO BRANCO,PREFEITURA MUNICIPAL DE RIO BRANCO,CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE RIO BRANCO CEORB,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA SAO LAZARO,S/N,ESTACAO EXPERIMENTAL,69900460,Norte,AC,Rio Branco,68 3226 4202,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-9.9786,-67.83924,CNES_GEO
2000989,120038,04076733000160,SECRETARIA MUNICIPAL DE SAÚDE,PREFEITURA MUNICIPAL DE PLACIDO DE CASTRO,U S F DOLORES SILVA VALENTIN,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA EPITACIO PESSOA,S/N,CAGEACRE,69928000,Norte,AC,Plácido de Castro,(68) 2371286,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| ESTRATEGIA DE SAUDE DA FAMILIA",-10.3219664096829,-67.1863746643047,PMAQ
2001322,120025,84306588000104,PREFEITURA MUNICIPAL DE EPITACIOLANDIA,PREFEITURA MUNICIPAL DE EPITACIOLANDIA,ESF JOSE FRANCISCO DO NASCIMENTO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA SAO SEBASTIAO,S/N,JOSE HASSEM,69934000,Norte,AC,Epitaciolândia,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE APOIO A SAUDE DA FAMILIA",-11.0358309745785,-68.7478494644145,PMAQ
7070209,120038,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,AMBULANCIA USB VILA CAMPINAS 12,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA KAXINAUAS,0339,CENTRO,69928000,Norte,AC,Plácido de Castro,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-10.276,-67.15,CNES_GEO
7236808,120025,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,AMBULANCIA USB EPITACIOLANDIA 10,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA DOM JULIO MATIOLLI,30,CENTRO,69934000,Norte,AC,Epitaciolândia,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-11.029,-68.741,CNES_GEO
7505035,120010,04508933000145,PREFEITURA MUNICIPAL DE BRASILEIA,SECRETARIA MUNICIPAL DE SAUDE DE BRASILEIA,CAPS I CENTRO DE ATENDIMENTO PSICOSSOCIAL,CENTRO DE ATENCAO PSICOSSOCIAL,,,M,PEDRO JULIO DE MESQUITA,237,TRES BOTEQUINS,69932000,Norte,AC,Brasiléia,6835465896,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-10.9953826,-68.7502517,GOOGLE
3968308,120010,,,N CRISTINA TAVARES,LABORATORIO BIOLAB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,RUA ODILON PRATAGY,429,CENTRO,69932000,Norte,AC,Brasiléia,068 3546 3770,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-11.00694,-68.7426,CNES_GEO
2000997,120038,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,HOSPITAL DR MANOEL MARINHO MONTE,HOSPITAL GERAL,,,E,RUA EPITACIO PESSOA,550,CENTRO,69928000,Norte,AC,Plácido de Castro,(68) 32371457/1821,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO A SAUDE DO TRABALHADOR| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-10.26732,-67.18843,CNES_GEO
2000741,120040,04034583000637,PREFEITURA MUNICIPAL DE RIO BRANCO,PREFEITURA MUNICIPAL DE RIO BRANCO,CENTRO DE SAUDE ARY RODRIGUES,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA 06 DE AGOSTO,1095,SEIS DE AGOSTO,69900460,Norte,AC,Rio Branco,(68) 3224-9529,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE","ATENCAO BASICA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO A SAUDE DO TRABALHADOR| SERVICO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS",-9.97863292694063,-67.8048920631389,PMAQ
7139454,120020,04012548000102,PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL,PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL,UNIDADE DE SAUDE DA FAMILIA FLUVIAL,UNIDADE MOVEL FLUVIAL,,,M,AVENIDA RIO JURUA,S/N,RIO JURUA,69980000,Norte,AC,Cruzeiro do Sul,6833226478,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-7.631,-72.67,CNES_GEO
6969259,120040,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,AMBULANCIA USA RIO BRANCO 01,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA JOSE DE MELO,92,CENTRO,69900970,Norte,AC,Rio Branco,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-9.9699,-67.81368,CNES_GEO
7598688,120040,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,NUCLEO TELESSAUDE ACRE,TELESSAUDE,,,E,BR 364 KM 04 CAMPUS UFAC,S/N,DISTRITO INDUSTRIAL,69919670,Norte,AC,Rio Branco,,ATENDIMENTO COM TURNOS INTERMITENTES,TELECONSULTORIA,-9.9277275,-67.828662,GOOGLE
5786592,120040,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,CENTRAL DE GESTAO EM SAUDE,,,E,RUA BENJAMIN CONSTANT,830,CENTRO,69900064,Norte,AC,Rio Branco,(68) 3215 2697,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-9.96495,-67.81414,CNES_GEO
2000156,120060,34693564000179,PREFEITURA MUNICIPAL DE TARAUACA,PREFEITURA MUNICIPAL DE TARAUACA,UNIDADE BASICA DE SAUDE JOAO WANDERLEI,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JUSTINIANO SERPA,91,CENTRO,69970000,Norte,AC,Tarauacá,(68) 34622626,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR IMAGEM",-8.15912961959815,-70.7633686065653,PMAQ
7241216,120045,04034526000143,SECRETARIA DE ESTADO DE SAUDE,SECRETARIA DE ESTADO DE SAUDE,AMBULANCIA USB SENADOR GUIOMARD 15,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,AV SENADOR EDUARDO ASSMAR,153,COHAB,69925000,Norte,AC,Senador Guiomard,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-10.151,-67.736,CNES_GEO
2003287,120040,04034583000637,PREFEITURA MUNICIPAL DE RIO BRANCO,MUNICIPIO DE RIO BRANCO,USF MARIANO GONZAGA I,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ALMIZAEL MARTINS,459,NOVO CALAFATE,69900970,Norte,AC,Rio Branco,68-3225-1060,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-9.9803924560544,-67.8813028335552,PMAQ
7547161,120040,04034583000637,PREFEITURA MUNICIPAL DE RIO BRANCO,PREFEITURA MUNICIPAL DE RIO BRANCO,USF SOUZA ARAUJO ALBERT SAMPAIO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,BR 364 KM 10,001,ZONA RURAL,69900460,Norte,AC,Rio Branco,68 3248 6259,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE",-9.9554917,-67.8654794,GOOGLE
6057837,120040,,,M N FREITAS,CLINICA ODONTOLOGICA RIO BRANCO,CONSULTORIO ISOLADO,,,M,RUA DOM BOSCO,71,BOSQUE,69909390,Norte,AC,Rio Branco,68-3224-1422,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-9.94813,-67.80197,CNES_GEO
6398251,120040,,,SATRAPA SILVA LTDA,CLINICA ARTROS,CLINICA/CENTRO DE ESPECIALIDADE,,,E,RUA ALVORADA,574,BOSQUE,69900631,Norte,AC,Rio Branco,(68) 3223 7530,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-9.94985,-67.82496,CNES_GEO
3708403,120040,,,S L ARMANI ME,CLINICA EQUILIBRIO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA DELMAR PISMEL,125,BOSQUE,69900970,Norte,AC,Rio Branco,68 3223 8888,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-9.95881,-67.81311,CNES_GEO
7297203,120033,04059671000189,PREFEITURA MUNICIPAL DE MANCIO LIMA,SECRETARIA MUNICIPAL DE SAUDE,ACADEMIA DA SAUDE DJALMA NUNES DA ROCHA,POLO ACADEMIA DA SAUDE,,,M,GUIOMAR PINHEIRO FREIRE SETOR 8 QUADRA 55,S/N,SAO FRANCISCO,69990000,Norte,AC,Mâncio Lima,6833431126,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ATENCAO BASICA,-7.614,-72.896,CNES_GEO
6508022,120038,04076733000160,SECRETARIA MUNICIPAL DE SAÚDE,PREFEITURA MUNICIPAL DE PLACIDO DE CASTRO,SECRETARIA MUNICIPAL DE SAUDE,CENTRAL DE GESTAO EM SAUDE,,,M,RUA EPAMINONDA JACOME,420,CENTRO,69928000,Norte,AC,Plácido de Castro,68 32371592,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-10.26732,-67.18843,CNES_GEO
2000288,120020,04012548000102,PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL,PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL,VIGILANCIA EPIDEMIOLOGICA,UNIDADE DE VIGILANCIA EM SAUDE,,,M,AV COPACABANA,S/N,FLORESTA,69980000,Norte,AC,Cruzeiro do Sul,(68) 33226478,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE,-7.65302,-72.65312,CNES_GEO
2001101,120080,84306661000130,PREFEITURA MUNICIPAL DE PORTO ACRE,PREFEITURA MUNICIPAL DE PORTO ACRE,UNIDADE DE SAUDE DA FAMILIA OSWALDO CRUZ,CENTRO DE SAUDE/UNIDADE BASICA,,,M,ROD AC 10 KM 29,S/N,PROJETO HUMAITA,69927000,Norte,AC,Porto Acre,(68) 32611145,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-9.60085823118788,-67.5405900835194,PMAQ
