co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
7583265,240750,08170540000125,PREFEITURA MUNICIPAL DE MAXARANGUAPE,PREFEITURA MINICIPAL DE MAXARANGUAPE,LABORATORIO MUNICIPAL DE MAXARANGUAPE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA SAO CRISTOVAO,S/N,CENTRO,59580000,Nordeste,RN,Maxaranguape,8432612301,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE LABORATORIO DE HISTOCOMPATIBILIDADE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-5.51701,-35.2539,SEDE MUNICIPIO
3847578,240110,08077265000108,PREFEITURA MUNICIPAL DE AREIA BRANCA,PREFEITURA MUNICIPAL DE AREIA BRANCA,POSTO DE SAUDE IPESALINOPOLIS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA PROJETADA,S/N,IPE,59655000,Nordeste,RN,Areia Branca,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE CONTROLE DE TABAGISMO",-4.9528976305617,-37.1312717156955,PMAQ
2380897,241070,08153454000104,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,PREFEITURA MUNICIPAL DE RIACHO DA CRUZ,HOSPITAL MATERNIDADE VICENTE REGO FILHO,UNIDADE MISTA,,,M,AV CAMILA DE LELIS,S/N,CENTRO,59820000,Nordeste,RN,Riacho da Cruz,(84)3740060,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-5.93772,-37.94425,CNES_GEO
6106722,240810,,,HEMOCARDIO S S LTDA,HEMOCARDIO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AVENIDA AFONSO PENA,754,TIROL,59054630,Nordeste,RN,Natal,32220031/32061845,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA,-5.81811,-35.21463,CNES_GEO
7021615,240030,08294688000171,PREFEITURA MUNICIPAL DE AFONSO BEZERRA,PREFEITURA MUNICIPAL DE AFONSO BEZERRA,UESF AFONSO LIGORIO BEZERRA SOBRINHO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA FRANCISCO DAS CHAGAS SOUZA,S/N,NOVA DESCOBERTA,59510000,Nordeste,RN,Afonso Bezerra,(84) 3533-2493,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-5.50117183563524,-36.5082550048828,SISMOB
2410184,241025,01612371000197,PREFEITURA MUNICIPAL DE PORTO DO MANGUE,PREFEITURA MUNICIPAL DE PORTO DO MANGUE,CENTRO DE SAUDE MAURO MARCELINO DE ANDRADE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JOSE GOMES DE SOUSA,S/N,CENTRO,59668000,Nordeste,RN,Porto do Mangue,(84)35260112,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE FISIOTERAPIA| SERVICO DE LABORATORIO DE PROTESE DENTARIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE",-5.06967015221064,-36.7805380667257,PMAQ
7290888,240940,,,DIANA HOLANDA DE QUEIROZ ME ME,LABORATORIO HOLANDA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA ALEXANDRE PINTO,161,CONJUNTO PRINCESINHA,59900000,Nordeste,RN,Pau dos Ferros,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE LABORATORIO DE PROTESE DENTARIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE,-6.111,-38.209,CNES_GEO
2475960,240610,08095283000104,PREFEITURA MUNICIPAL DE JUCURUTU,PREFEITURA MUNICIPAL DE JUCURUTU,UNIDADE DE SAUDE DA FAMILIA MARIA DA GLORIA DE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,SITIO ESPINHEIRO,S/N,ZONA RURAL,59330000,Nordeste,RN,Jucurutu,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-6.16639852523786,-36.9365715980519,PMAQ
2409909,240560,08096604000195,PREFEITURA MUNICIPAL DE JARDIM DE PIRANHAS,PREFEITURA MUNICIPAL DE JARDIM DE PIRANHAS,CENTRO DE SAUDE DE JARDIM DE PIRANHAS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA CEL JOAO FLORENCIO,421,CENTRO,59324000,Nordeste,RN,Jardim de Piranhas,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-6.38009754919079,-37.3492178522692,PMAQ
6565026,240200,,,CONSULTORIO ODONTOLOGICO DRA MONA LISA AYRES DO REGO,CONSULTORIO ODONTOLOGICO DRA MONA LISA AYRES DO REGO,CONSULTORIO ISOLADO,,,M,AVENIDA CORONEL MARTINIANO,1670,PENEDO,59300000,Nordeste,RN,Caicó,8434212139,ATENDIMENTO COM TURNOS INTERMITENTES,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-6.45981,-37.099,CNES_GEO
3542491,240325,,,LABORATORIO BIOANALISE ANALISES CLINICAS LTDA,CLINICA GERAL BIOANALISES,POLICLINICA,,,M,AV COMANDANTE PETIT,138,CENTRO,59140190,Nordeste,RN,Parnamirim,(84)32721987,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-5.91782,-35.26029,CNES_GEO
2371715,240800,,,LABORATORIO DE ANALISES CLINICAS SANTA TEREZINHA LTDA,CLINICA SANTA TEREZINHA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV PRESIDENTE DUTRA,1228,ALTO SAO MANOEL,59628000,Nordeste,RN,Mossoró,(84)33213587,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-5.21574,-37.32975,CNES_GEO
2474662,240580,08309536000103,PREFEITURA MUNICIPAL DE JOAO CAMARA,PREFEITURA MUNICIPAL DE JOAO CAMARA,PSF 12 VALENTIM,CENTRO DE SAUDE/UNIDADE BASICA,,,M,SITIO VALENTIM,23,ZONA RURAL,59550000,Nordeste,RN,João Câmara,32622123,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO DOMICILIAR| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-5.60209393501265,-35.8827853202809,PMAQ
7714580,240810,,,UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MEDICO,LABORATORIO UNIMED NATAL,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA DESEMBARGADOR JOAO DANTAS SALES,45,LAGOA NOVA,59056220,Nordeste,RN,Natal,31334921,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-5.79045,-35.20576,SEDE MUNICIPIO
7179510,240310,12981841000106,SMS DE CURRAIS NOVOS,CURRAIS NOVOS SECRETARIA MUNICIPAL DE SAUDE,UNIDADE BASICA DE SAUDE SANTA MARIA GORETE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA CANDIDO MENDES,502,CENTRO,59380000,Nordeste,RN,Currais Novos,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE",-6.261,-36.515,CNES_GEO
2408848,240810,24518573000170,SECRETARIA MUNICIPAL DE SAUDE DE NATAL,SECRETARIA MUNICIPAL DE SAUDE,UBS CANDELARIA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA BARAO DE ASSU,S/N,CANDELARIA,59065540,Nordeste,RN,Natal,32328295,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO PSICOSSOCIAL",-5.83606839179976,-35.2205157279958,PMAQ
2665824,240200,,,CLINICA DE ENDOCRINOLOGIA E DOSAGENS HORMONAIS,ENDOCLINICA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA FELIPE GUERRA,537,CENTRO,59300000,Nordeste,RN,Caicó,(84)4171424,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-6.45981,-37.099,CNES_GEO
7275692,240450,08184442000147,PREFEITURA MUNICIPAL DE GUAMARE,MUNICIPIO DE GUAMARE,CER DE GUAMARE,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA SENADOR DINARTE MARIZ,31,CENTRO,59598000,Nordeste,RN,Guamaré,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE REABILITACAO| SERVICO DE TRAUMATOLOGIA E ORTOPEDIA| SERVICO DE TRAUMATOLOGIA E ORTOPEDIA| SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE TRAUMATOLOGIA E ORTOPEDIA| SERVICO DE FISIOTERAPIA,-5.095,-36.32482,CNES_GEO
3280446,240220,08365017000154,PREFEITURA MUNICIPAL DE CANGUARETAMA,UNIDADE PSF SERTAOZINHO II,UBS SERTAOZINHO II,POSTO DE SAUDE,,,M,RUA LINDOLFO SALES,133,CENTRO,59190000,Nordeste,RN,Canguaretama,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA",-6.36813,-35.14421,PMAQ
7365691,241415,01612382000177,PREFEITURA MUNICIPAL DE TENENTE LAURENTINO CRUZ,PREFEITURA MUNICIPAL DE TENENTE LAURENTINO CRUZ,UNIDADE BASICA DE SAUDE JOSE VALERIO DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVENIDA MARCELINO CRUZ,2,CENTRO,59338000,Nordeste,RN,Tenente Laurentino Cruz,84 34380057,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE REABILITACAO| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE REABILITACAO,-6.14231,-36.71819,SEDE MUNICIPIO
2474131,241090,08364655000150,PREFEITURA MUNICIPAL DE RIACHUELO,PREFEITURA MUNICIPAL DE RIACHUELO,UNIDADE MISTA DE SAUDE DRA SANDRA LUCIA PEREIRA,UNIDADE MISTA,,,M,PRACA MANOEL SEVERIANO,121,CENTRO,59470000,Nordeste,RN,Riachuelo,(84)2690113,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE LABORATORIO DE PROTESE DENTARIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO PSICOSSOCIAL| SERVICO DE FISIOTERAPIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-5.81689596176131,-35.8232402801503,PMAQ
7239408,240325,,,M A BARBOSA ME,CEDA CENTRO DE DIAGNOSTICO AVANCADO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,SENADOR DUARTE FILHO,2167,SANTOS REIS,59141110,Nordeste,RN,Parnamirim,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-5.916,-35.263,CNES_GEO
