co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
2651173,221140,06554950000144,PREFEITURA MUNICIPAL DE VARZEA GRANDE,SMS E MEIO AMBIENTE DE VARZEA GRANDE,PS JUNCO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,POV JUNCO,S/N,CENTRO,64525000,Nordeste,PI,Várzea Grande,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE,-6.64129972457866,-42.1622443199145,PMAQ
3401464,221100,,,ARQUIDIOCESE DE TERESINA,PAROQUIA DE SAO CRISTOVAO,CONSULTORIO ISOLADO,,,M,CONJUNTO MORADA DO SOL,S/N,SAO CRISTOVAO,64053160,Nordeste,PI,Teresina,(86),ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-5.09783,-42.79444,CNES_GEO
2407019,221100,05522917000170,FUNDACAO MUNICIPAL DE SAUDE,MUNICIPIO DE TERESINA,UNIDADE BASICA DE SAUDE DR LEONIDAS DEOLINDO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,PRACA PREFEITO JOAO MENDES,S/N,SACI,64020200,Nordeste,PI,Teresina,(86) 32159161,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-5.13703107833847,-42.8000950813281,PMAQ
6585361,220500,01297115000152,SECRETARIA MUNICIPAL DE SAUDE DE ITAINOPOLIS,SMS ITAINOPOLIS,POSTO SAUDE DO MAXIXE,POSTO DE SAUDE,,,M,POVOADO MAXIXE,S/N,RURAL,64565000,Nordeste,PI,Itainópolis,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-7.47347116470315,-41.5428686141956,PMAQ
2609169,220700,06553937000170,OEIRAS PREFEITURA,SECRETARIA MUNICIPAL DE OEIRAS,USF DO JUREMINHA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV PETRONIO PORTELA,S/N,JUREMINHA,64500000,Nordeste,PI,Oeiras,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE",-7.01641800596289,-42.1314056604251,PMAQ
6893694,220270,06553895000178,PREFEITURA MUNICIPAL DE COCAL,PREFEITURA MUNICIPAL DE COCAL,SERVICO DE ATENDIMENTO MOVEL DE URGENCIA SAMU 192 COCAL,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,CONJ JOSE DA CUNHA FROTA,S/N,NOSSA SENHORA DE FAT,64235000,Nordeste,PI,Cocal,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-3.47256,-41.56061,CNES_GEO
7039808,220360,02852126000110,SECRETARIA MUNICIPAL DE SAUDE DE ELISEU MARTINS,SECRETARIA MUNICIPAL DE SAUDE,SAMU 192 ELISEU MARTINS 02,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA JOSE MESSIAS,S/N,CENTRO,64880000,Nordeste,PI,Eliseu Martins,89,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-8.097,-43.664,CNES_GEO
7453469,220695,02699179000142,SMS DE NOVO SANTO ANTONIO,SMS DE NOVO SANTO ANTONIO,UNIDADE BASICA AVANCADA DE SAUDE RAIMUNDA J CABRAL MAE DICA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA DELEGADO RAIMUNDO BRITO,S/N,CENTRO,64365000,Nordeste,PI,Novo Santo Antônio,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",TELECONSULTORIA| SERVICO DE APOIO A SAUDE DA FAMILIA| TELECONSULTORIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| TELECONSULTORIA,-5.28638,-41.93333,SEDE MUNICIPIO
7367104,220935,02639174000124,SMS DE SANTANA DO PIAUI,SMS DE SANTANA DO PIAUI,LRPD DE SANTANA DO PIAUI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,RUA EURIPEDES BORGES,S/N,CENTRO,64615000,Nordeste,PI,Santana do Piauí,8934431126,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE LABORATORIO DE PROTESE DENTARIA,-6.948,-41.519,CNES_GEO
7407912,220669,01612596000143,SECRETARIA MUNICIPAL DE SAUDE DE MURICI DOS PORTELAS,SECRETARIA MUNICIPAL DE SAUDE DE MURICI DOS PORTELAS,LABORATORIO DE PROTESE DENTARIA DE MURICI DOS PORTELAS,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,AVENIDA LIRA PORTELA,S/N,CENTRO,64175000,Nordeste,PI,Murici dos Portelas,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE LABORATORIO DE PROTESE DENTARIA,-3.31802,-42.08977,SEDE MUNICIPIO
2406454,221100,,,LAB DE ANALISES CLINICAS DO PIAUI,LAC DO PIAUI,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA COELHO DE RESENDE,274,CENTRO,64001370,Nordeste,PI,Teresina,(86)2214631,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-5.08603,-42.80746,CNES_GEO
2365448,220800,,,CREFIPI CLINICA DE REABILITACAO FER PICOS,CREFIPI CLINICA DE REABILITACAO FER PICOS,CLINICA/CENTRO DE ESPECIALIDADE,,,M,TRAVESSA 15 DE NOVEMBRO,133,CENTRO,64600064,Nordeste,PI,Picos,(89) 34223068,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-7.08724,-41.46544,CNES_GEO
5123453,221100,,,CLINICA ODONTOLOGICA PRO DENTE LTDA,CLINICA ODONTOLOGICA PRO DENTE LTDA,CONSULTORIO ISOLADO,,,M,CONJUNTO PARQUE PIAUI,S/N,PARQUE PIAUI,64025100,Nordeste,PI,Teresina,(86)32203042,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-5.15225,-42.7846,CNES_GEO
7748825,220191,02509009000158,SMS E SANEAMENTO DE BOM PRINCIPIO,SMS DE BOM PRINCIPIO DO PIAUI,SAMU 192 DE BOM PRINCIPIO DO PIAUI,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA DOS EDIS,S/N,CENTRO,64225000,Nordeste,PI,Bom Princípio do Piauí,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-3.1966878,-41.6407033,GOOGLE
2365596,220180,02470172000154,SMS DE BOCAINA,SECRETARIA MUNICIPAL DE SAUDE DE BOCAINA,POSTO DE SAUDE DE MALHADA,POSTO DE SAUDE,,,M,MALHADA,S/N,MALHADA,64630000,Nordeste,PI,Bocaina,,ATENDIMENTO SOMENTE A TARDE,SERVICO DE VIGILANCIA EM SAUDE,-6.93269491195659,-41.3607144355762,PMAQ
3541142,220700,06553937000170,OEIRAS PREFEITURA,OEIRAS PREFEITURA,CAPS DE OEIRAS,CENTRO DE ATENCAO PSICOSSOCIAL,,,E,RUA TOTONIO FREITAS,105,CENTRO,64500000,Nordeste,PI,Oeiras,(89)34622467,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-7.025,-42.131,CNES_GEO
2404702,220290,02034458000197,SMS DE CORRENTE,SMS DE CORRENTE,PS SANTA MARTAPSF,CENTRO DE SAUDE/UNIDADE BASICA,,,M,LOC SANTA MARTA,S/N,SANTA MARTA,64980000,Nordeste,PI,Corrente,(89)35732976,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE",-10.1550364494321,-45.1864886283861,PMAQ
2365820,220150,02861127000120,SMS E SANEAMENTO BASICO DE BATALHA,SMS E SANEAMENTO BASICO DE BATALHA,PS CORTADO,POSTO DE SAUDE,,,M,CORTADO,S/N,ZONA RURAL,64190000,Nordeste,PI,Batalha,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| TELECONSULTORIA| TELECONSULTORIA| TELECONSULTORIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE,-4.0204123357539,-42.075218732031,PMAQ
6971636,220800,,,CENTRO DE SAUDE INTEGRADO LTDA,BEM ESTAR,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA MONSENHOR HIPOLITO,710,CENTRO,64600104,Nordeste,PI,Picos,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-7.077,-41.467,CNES_GEO
7128509,220370,04266498000190,SECRETARIA MUNICIPAL DE SAUDE DE ESPERANTINA,SECRETARIA MUNICIPAL DE SAUDE DE ESPERANTINA,SAMU 192 ESPERANTINA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA MIRETA CHAVES,S/N,CENTRO,64180000,Nordeste,PI,Esperantina,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-3.89455,-42.23421,CNES_GEO
6554202,220550,06554786000256,JOSE DE FREITAS PREFEITURA,JOSE DE FREITAS PREFEITURA,SECRETARIA DE SAUDE DE JOSE DE FREITAS,CENTRAL DE GESTAO EM SAUDE,,,M,PRACA FREITAS FILHO,134,CENTRO,64110000,Nordeste,PI,José de Freitas,8632641329,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-4.75308,-42.57667,CNES_GEO
7214065,220695,02699179000142,SMS DE NOVO SANTO ANTONIO,SECRETARIA MUNICIPAL DE SAUDE DE NOVO SANTO ANTONIO,POSTO DE SAUDE LOCALIDADE AGROVILA,POSTO DE SAUDE,,,M,LOCALIDADE AGROVILA,S/N,ZONA RURAL,64365000,Nordeste,PI,Novo Santo Antônio,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE,-5.29116,-41.93365,CNES_GEO
5585198,221100,,,USO UNIDADE DE SAUDE ORAL LTDA,USO UNIDADE DE SAUDE ORAL LTDA,CONSULTORIO ISOLADO,,,M,AVENIDA ELIAS JOAO TAJRA,1720,JOQUEI CLUBE,64049300,Nordeste,PI,Teresina,8632301061,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM,-5.07245,-42.78336,CNES_GEO
2366525,220660,06554232000178,SMS DE MONTE ALEGRE,SMS DE MONTE ALEGRE,PS DO POVOADO PAUS,POSTO DE SAUDE,,,M,POVOADO PAUS,S/N,ZONA RURAL,64940000,Nordeste,PI,Monte Alegre do Piauí,89 35771483,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-9.58417654037448,-44.8031258583056,PMAQ
2326469,220770,06554430000131,PREFEITURA MUNICIPAL DE PARNAIBA,SMS DE SAUDE DE PARNAIBA,UBS CSIII,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA TERESINA,690,NOVA PARNAIBA,64218680,Nordeste,PI,Parnaíba,(86)3231711,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO A SAUDE DOS ADOLESCENTES EM CONFLITO COM| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-2.90909171104423,-41.7755126953113,PMAQ
2778394,220790,06553929000124,SMS DE PEDRO II,SMS DE PEDRO II,PSF CENTRO DE SAUDE H CAMPELO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA SOTERO NOGUEIRA LIMA,S/N,CENTRO,64255000,Nordeste,PI,Pedro II,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE ATENCAO DOMICILIAR| TELECONSULTORIA| SERVICO DE VIGILANCIA EM SAUDE| TELECONSULTORIA| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| TELECONSULTORIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-4.42405700683581,-41.4568877220142,PMAQ
3729443,221100,,,CENTRO DE DIAGNOSTICO EM CARDIOLOGIA LTDA,CENTRO DE DIAGNOSTICO EM CARDIOLOGIA LTDA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA DESEMBARGADOR PIRES DE CASTRO,380,CENTRO SUL,64076410,Nordeste,PI,Teresina,8632212946,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-5.09239,-42.80172,CNES_GEO
2324571,220130,06554224000121,PREFEITURA MUNICIPAL DE BARREIRAS DO PIAUI,SMS DE BARREIRAS DO PIAUI,SECRETARIA MUNICIPAL DE SAUDE,CENTRAL DE GESTAO EM SAUDE,,,M,MARECHAL RONDON,S/N,CENTRO,64990000,Nordeste,PI,Barreiras do Piauí,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-9.9223279953,-45.4757809638964,PMAQ
5656524,220700,,,ELAINE RODRIGUES TEIXEIRA ME,OEIRAS FISIO CLINICA DE FISIOTERAPIA ELAINE R TEIXEIRA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,RUA DAGOBERTO CARVALHO,625,CENTRO,64500000,Nordeste,PI,Oeiras,89 34622561,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-7.025,-42.131,CNES_GEO
6524923,221100,05522917000170,FUNDACAO MUNICIPAL DE SAUDE,MUNICIPIO TERESINA,UNIDADE DE SAUDE DA FAMILIA SATELITE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA TALMA IRAN LEAL,4676,SATELITE,64059110,Nordeste,PI,Teresina,8632370336,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-5.04970908164963,-42.7614712715136,PMAQ
2404370,220790,06553929000124,SMS DE PEDRO II,SMS DE PEDRO II,PSF SERRA DOS MATOES,POSTO DE SAUDE,,,M,LOCALIDADE SERRA DOS MATOES,S/N,ZONA RURAL,64255000,Nordeste,PI,Pedro II,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"TELECONSULTORIA| SERVICO DE VIGILANCIA EM SAUDE| TELECONSULTORIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| TELECONSULTORIA",-4.37516877819959,-41.436742991209,SISMOB
2609398,220275,41522350000103,SECRETARIA MUNICIPAL DE SAUDE DE COLONIA DO GURGUEIA,SECRETARIA MUNICIPAL DE SAUDE,SMS COLONIA DO GURGUEIA,CENTRAL DE GESTAO EM SAUDE,,,M,AV JK,S/N,CENTRO,64885000,Nordeste,PI,Colônia do Gurguéia,89 3538 1349,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-8.1824,-43.79224,CNES_GEO
2650908,220570,02388030000142,SMS DE LUIS CORREIA,SECRETARIA MUNICIPAL DE LUIS CORREIA,SAMU BASE DE LUIS CORREIA,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA JOAQUIM SERRA,S/N,CENTRO,64220000,Nordeste,PI,Luís Correia,(86)3671617,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-2.89636,-41.65906,CNES_GEO
2315351,220830,06553887000555,,SECRETARIA MUNICIPAL DE SAUDE,CENTRO DE MEDICINA ESPECIALIZADA DE PIRACURUCA CEMEPI,POLICLINICA,,,M,AV CEL PEDRO DE BRITO,S/N,CENTRO,64240000,Nordeste,PI,Piracuruca,(86)33432590,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE FARMACIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE TRAUMATOLOGIA E ORTOPEDIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE ENDOSCOPIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE LABORATORIO DE PROTESE DENTARIA| SERVICO DE LABORATORIO DE HISTOCOMPATIBILIDADE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-3.928,-41.709,CNES_GEO
