co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
2603691,250070,08924029000171,PREFEITURA MUNICIPAL SAO JOAO DO RIO PEIXE,HOSPITAL MUNICIPAL CAPITAO JOAO DANTAS ROTHEA,HOSPITAL MUNICIPAL CAPITAO JOAO DANTAS ROTHEA,HOSPITAL GERAL,,,M,RUA PRACA CAPITAO JOAO DANTAS ROTHEA,61,CENTRO,58910000,Nordeste,PB,São João do Rio do Peixe,(83)5352202,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-6.72578,-38.4536,CNES_GEO
2606712,251390,09069709000118,PREFEITURA MUNICIPAL DE SAO BENTO,PREFEITURA MUNICIPAL DE SAO BENTO,CENTRO DE SAUDE DR JOSE M DA CRUZ,CLINICA/CENTRO DE ESPECIALIDADE,,,M,R FLORENCIO CANDIDO,417,CENTRO,58865000,Nordeste,PB,São Bento,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE ENDOSCOPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE FISIOTERAPIA| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE OFTALMOLOGIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE FISIOTERAPIA| SERVICO DE OFTALMOLOGIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE ATENCAO A SAUDE AUDITIVA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE REABILITACAO| SERVICO DE ENDOSCOPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE REABILITACAO",-6.48867,-37.44878,CNES_GEO
6593232,250490,08902934000120,PREFEITURA MUNICIPAL DE CRUZ DO ESPIRITO SANTO,PREFEITURA MUNICIPAL DE CRUZ DO ESPIRITO SANTO,USF BARBARA STERFANNY,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA PRINCIPAL,S/N,CONJUNTO FRANCISCO C,58337000,Nordeste,PB,Cruz do Espírito Santo,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE",-7.13084578514078,-35.1010394096364,PMAQ
2613158,250300,08865644000154,PREFEITURA MUNICIPAL DE CAAPORA,SECRETARIA MUNICIPAL DE SAUDE DE CAAPORA,USF CUPISSURA I,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA PROJETADA,S/N,CONJ SAO CARLOS,58326000,Nordeste,PB,Caaporã,8332862029,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE CONTROLE DE TABAGISMO",-7.51458,-34.91966,PMAQ
3372138,250750,,,FRANCISCO ASSIS DOS ANJOS,CONSULTORIO MEDICO DR FRANCISCO ASSIS DOS ANJOS,CONSULTORIO ISOLADO,,,M,R CORALIO SOARES DE OLIVEIRA,433,CENTRO,58013260,Nordeste,PB,João Pessoa,(83)2215433,ATENDIMENTO SOMENTE A TARDE,SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-7.12033,-34.87384,CNES_GEO
6679528,251250,08778268000160,SECRETARIA DE SAUDE DO ESTADO DA PARAIBA,FUNDO MUNICIPAL DE SAUDE DE QUEIMADAS,HOSPITAL GERAL DE QUEIMADAS,HOSPITAL GERAL,,,D,AVENIDA SEVERINO BEZERRA CABRAL,S/N,CENTRO,58475000,Nordeste,PB,Queimadas,8333922991,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM,-7.37091,-35.90149,CNES_GEO
2399229,250750,08778326000156,PREFEITURA MUNICIPAL DE JOAO PESSOA,PREFEITURA MUNICIPAL DE JOAO PESSOA,CENTRO DE SAUDE DE MANDACARU,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA MASCARENHAS DE MORAIS,S/N,MANDACARU,58027000,Nordeste,PB,João Pessoa,(83) 32244-3023,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| TELECONSULTORIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE ATENCAO PSICOSSOCIAL| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-7.10757493972758,-34.8609924316396,PMAQ
7682298,250750,08778326000156,PREFEITURA MUNICIPAL DE JOAO PESSOA,MUNICIPIO DE JOAO PESSOA,TELESSAUDE REDES JOAO PESSOA,TELESSAUDE,,,M,AVENIDA JULIA FREIRE,1,TORRE,58040040,Nordeste,PB,João Pessoa,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,TELECONSULTORIA| TELECONSULTORIA| TELECONSULTORIA,-7.10915,-34.85796,SEDE MUNICIPIO
2606097,250070,08924029000171,PREFEITURA MUNICIPAL SAO JOAO DO RIO PEIXE,PREFEITURA MUNICIPAL DE SAO JOAO DO RIO DO PEIXE,USF GRAVATA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,DISTRITO,S/N,DISTRITO,58910000,Nordeste,PB,São João do Rio do Peixe,(83)5211719,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-6.92567825317363,-38.4021949768055,PMAQ
2321572,250800,08888950000106,PREFEITURA MUNICIPAL DE JURU,PREFEITURA MUNICIPAL DE JURU PB,HOSPITAL E MATERNIDADE ISAURA PIRES DO CARMO,UNIDADE MISTA,,,M,PRC MANOEL FLORENTINO DE MEDEIROS,386,CENTRO,58750000,Nordeste,PB,Juru,(83)4841095,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE FISIOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE LABORATORIO DE PROTESE DENTARIA,-7.53554,-37.81785,SEDE MUNICIPIO
2357275,250915,01612941000149,,MUNICIPIO DE MARIZOPOLIS,UBS I JOSE ALCIR VITALINO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JOAO BEATO,S/N,VILA NOVA,58819000,Nordeste,PB,Marizópolis,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-6.84467427702503,-38.3553961303769,PMAQ
2605961,250157,01612535000186,,MUNICIPIO DE BARRA DE SANTANA,UNIDADE DE SAUDE DA FAMILIA DE VEREDA GRANDE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,POVOADO DE VEREDA GRANDE,S/N,ZONA RURAL,58458000,Nordeste,PB,Barra de Santana,8333461072,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-7.52269506454446,-36.0549616813649,PMAQ
6415628,251610,08919425000100,,MUNICIPIO DE SOLEDADE,SECRETARIA MUNICIPAL DE SAUDE,CENTRAL DE GESTAO EM SAUDE,,,M,RUA JOSE FRANCISCO DE ARAUJO,67,CENTRO,58155000,Nordeste,PB,Soledade,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-7.05744,-36.36309,CNES_GEO
3361519,250400,,,MARIA DE LOURDES ALBUQUERQUE DE QUEIROGA,MARIA DE LOURDES ALBUQUERQUE DE QUEIROGA,CONSULTORIO ISOLADO,,,M,RUA MONTIVIDEU,720,PRATA,58400503,Nordeste,PB,Campina Grande,(83)3418520,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-7.2186,-35.89793,CNES_GEO
2612542,250060,08778318000100,,UNIDADE DE SAUDE DA FAMILIA OITEIRO I,UNIDADE DE SAUDE DA FAMILIA OITEIRO I,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA HERCILIO LUNDGREN,153,OITEIRO,58320000,Nordeste,PB,Alhandra,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-7.43299530218586,-34.9119851554492,PMAQ
2608782,251150,08867780000183,PREFEITURA MUNICIPAL DE PILAR,FUNDO MUNICIPAL DE SAUDE,USF V CURIMATAU,CENTRO DE SAUDE/UNIDADE BASICA,,,M,DISTRITO CURIMATAU,S/N,DISTRITO CURIMATAU,58338000,Nordeste,PB,Pilar,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE CONTROLE DE TABAGISMO",-7.25988798491643,-35.2598804076248,PMAQ
2362341,250400,08993917000146,,MUNICIPIO DE CAMPINA GRANDE,UBS INACIO MAYER,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ANTONIO SOARES DA SILVA,S/N,JEREMIAS,58404222,Nordeste,PB,Campina Grande,(83)33106069,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE APOIO A SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-7.22149704,-35.8838591147815,PMAQ
5222982,250750,,,MAURILO LEITE RANGEL,CONSULTORIO ODONTOLOGICO MAURILO LEITE RANGEL,CONSULTORIO ISOLADO,,,M,AV EPITACIO PESSOA,1251,DOS ESTADOS,58030001,Nordeste,PB,João Pessoa,83 3244-9333,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-7.11971,-34.85934,CNES_GEO
2757710,251140,08778268000160,SECRETARIA DE SAUDE DO ESTADO DA PARAIBA,SECRETARIA DE ESTADO DA SAUDE,HOSPITAL REGIONAL DE PICUI,HOSPITAL GERAL,,,D,RUA FRANCISCO PEREIRA GOMES,15,MONTE SANTO,58187000,Nordeste,PB,Picuí,(83)33712554,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE FARMACIA| SERVICO DE HEMOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE HEMOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO A SAUDE REPRODUTIVA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE FISIOTERAPIA| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE URGENCIA E EMERGENCIA| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE ATENCAO A SAUDE REPRODUTIVA",-6.54727,-36.36209,CNES_GEO
2313553,251620,08999674000153,PREFEITURA MUNICIPAL DE SOUSA,MUNICIPIO DE SOUSA,ESF VIII ZU SILVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA RAIMUNDA XAVIER DE SOUSA,27,CONJ DR ZEZE,58800190,Nordeste,PB,Sousa,(83)5222684,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-6.76825404167156,-38.2274436950673,PMAQ
2321521,251670,08883951000168,FUNDO MUNICIPAL DE SAUDE DE TEIXEIRA,FUNDO MUNICIPAL DE SAUDE DE TEIXEIRA,ESF III RITA ROSA BERNARDO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA MAJOR SILVA LIRA,S/N,CENTRO,58735000,Nordeste,PB,Teixeira,(83)4722183,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-7.22370290861475,-37.2515615776267,PMAQ
6848680,251630,,,CONSORCIO PUBLICO DE SAUDE DO CARIRI OCIDENTAL,CISCO CONSORCIO INTERMUNICIPAL DE SAUDE DO CARIRI OCIDENTA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA VEREADOR ELIAS DUARTE,S/N,CENTRO,58540000,Nordeste,PB,Sumé,(83)33532700,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-7.67162,-36.88167,CNES_GEO
2592134,251720,01613339000126,PREFEITURA MUNICIPAL DE VIEIROPOLIS,PREFEITURA MUNICIPAL DE VIEIROPOLIS,ESF DE VIEIROPOLIS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ANTONIO MOREIRA PINTO,59,CENTRO,58822000,Nordeste,PB,Vieirópolis,(83)3547-1062,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO DOMICILIAR| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE",-6.54443979263287,-38.2764101028431,PMAQ
