co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
3103714,530010,,,CRIAR CENTRO DE REABILITACAO INTEGRAR LTDA,CRIAR,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SEPS EQ 714 914 CJ A SL 402 404 406 E 408,03,ASA SUL,70390145,Centro-Oeste,DF,Brasília,6132452378,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA,-15.80655,-47.90396,CNES_GEO
6308325,530010,,,CLINICA ODONTOLOGICA BIOBUCAL LTDA,CLINICA ODONTOLOGICA BIOBUCAL,CONSULTORIO ISOLADO,,,E,SEUPS ENTREQUADRA 709 909 CONJUNTO A BLOCO B,S/N,ASA SUL,70360701,Centro-Oeste,DF,Brasília,999768313,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-15.78461,-47.88273,CNES_GEO
3088111,530010,,,IBO INSTITUTO BRASILIENSE DE ODONTOLOGIA SS LTDA,IBO CLINICA E PLANTAO 24 HORAS,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SHC SUL CL QUADRA 406 BLOCO A LOJA,35,ASA SUL,70255510,Centro-Oeste,DF,Brasília,61 32445099,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-16.01068,-48.05994,CNES_GEO
11371,530010,00394700000108,SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL,LABORATORIO CENTRAL DE SAUDE PUBLICA DO DISTRITO FEDERAL,LACEN DF,LABORATORIO CENTRAL DE SAUDE PUBLICA LACEN,,,E,SGAN QUADRA 601 LOTES O P,000,ASA NORTE,70830010,Centro-Oeste,DF,Brasília,(61)3255288,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-15.78626,-47.87008,CNES_GEO
3956555,530010,,,A2 PSICOLOGIA CULTURA E LAZER NAS EMPRESAS ADM LTDA,A2 PSICOLOGIA CULTURA E LAZER NAS EMPRESAS ADMINISTRACAO,CONSULTORIO ISOLADO,,,E,SGAS QD 910 CJ B BL F SL 32,S/N,ASA SUL,70390100,Centro-Oeste,DF,Brasília,992133124,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-15.81263,-47.9142,CNES_GEO
3404374,530010,,,INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGIA DE BRASILIA L,IMEB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,SHL SUL QDA 716 CONJUNTO L BLOCO 01,S/N,ASA SUL,70390700,Centro-Oeste,DF,Brasília,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM,-15.82629,-47.9289,CNES_GEO
10723,530010,00394700000108,SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL,UNIDADE BASICA DE SAUDE N 3 ASA NORTE,UBS 3 ASA NORTE,CENTRO DE SAUDE/UNIDADE BASICA,,,E,EQN 114 115,01,ASA NORTE,70764400,Centro-Oeste,DF,Brasília,(61)3274-4423,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES| SERVICO DE VIGILANCIA EM SAUDE,-15.7430434226985,-47.8914213180528,PMAQ
7051719,530010,,,FISIOEMOV CLINICA DE FISIOTERAPIA DO MOVIMENTO LTDA,FISIOEMOV,CLINICA/CENTRO DE ESPECIALIDADE,,,E,DE GRANDES AREAS SUL QD 915 CONJUNTO B BLOCO D,13,ASA SUL,70390115,Centro-Oeste,DF,Brasília,61 33451055,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA,-15.78014,-47.92916,CNES_GEO
3027953,530010,,,LABORATORIO SABIN DE ANALISES CLINICAS,LABORATORIO SABIN HGO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,SEPS 710 910 CONJUNTO B BLOCO 1 CONS,06,ASA SUL,70390108,Centro-Oeste,DF,Brasília,33298031,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-15.81317,-47.91184,CNES_GEO
3303462,530010,,,CIMI CENTRO INTEGRADO DE MEDICINA INTERNA DE BRASILIA S S,MEDIGASTRO,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SGAS QD 910 CONJUNTO B BLOCO A SALAS 215 217 219,S/N,ASA SUL,70390100,Centro-Oeste,DF,Brasília,32448753,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIDEOLAPAROSCOPIA| SERVICO DE ENDOSCOPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM,-15.81263,-47.9142,CNES_GEO
5617014,530010,,,CENTRO DE DIAGNOSE E MICROCIRURGIA OCULAR S S,CENTRO DE DIAGNOSE,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SHLS QD 716 BLOCO 02 CONSULTORIOS,19,BRASILIA,70390700,Centro-Oeste,DF,Brasília,32986060,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA,-15.82629,-47.9289,CNES_GEO
5517680,530010,,,CLINICA RADIOLOGICA E ODONTOLOGICA SAFE CARNEIRO,CLINICA RADIOLOGICA SAFE CARNEIRO,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SDN CONJUNTO A,S/N,ASA NORTE,70077900,Centro-Oeste,DF,Brasília,33277181,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-15.79094,-47.88292,CNES_GEO
3212874,530010,,,CLINICA SAO PAULO LTDA,SANARE,CONSULTORIO ISOLADO,,,E,SHL SUL QUADRA 716 CONJUNTO L BLOCO 02 SALA 418,S/N,ASA SUL,70390700,Centro-Oeste,DF,Brasília,(61)33461107,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE,-15.82629,-47.9289,CNES_GEO
11347,530010,00394700000108,SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL,ADOLESCENTRO BRASILIA,ADOLESCENTRO BRASILIA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SGAS 605,S/N,ASA SUL,70200650,Centro-Oeste,DF,Brasília,(61)4431855,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO PSICOSSOCIAL| ATENÇÃO ÀS PESSOAS EM SITUAÇÃO DE VIOLENCIA SEXUAL",-15.81622,-47.88867,CNES_GEO
3065073,530010,,,MULTICLINICA PONTA NORTE S S ME,IBRAGE INST BRAS GER PREV,POLICLINICA,,,E,STN CONJ O N 30 CONSUL 117 123 131 132 136 139 1,S/N,ASA NORTE,70770100,Centro-Oeste,DF,Brasília,61 32744449,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-15.73871,-47.89337,CNES_GEO
3028259,530010,,,LAMINA LABORATORIO DE PATOLOGIA E PREVENCAO DE CANCER LTDA,LABORATORIO DE PATOLOGIA E PREVENCAO DE CANCER LTDA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,SETOR DE GRANDES AREAS SUL,S/N,ASA SUL,70390150,Centro-Oeste,DF,Brasília,61 33466217,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO,-15.7913,-47.88488,CNES_GEO
6921434,530010,,,ESHO EMPRESA DE SERVICOS HOSPITALARES S A,HOSPITAL ALVORADA DE BRASILIA,HOSPITAL ESPECIALIZADO,,,E,SEP SUL EQ 710 910 CJ B BL I E II,S/N,ASA SUL,70390108,Centro-Oeste,DF,Brasília,61-3038 9607,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE PNEUMOLOGIA| SERVICO DE TERAPIA INTENSIVA| SERVICO DE TRAUMATOLOGIA E ORTOPEDIA| SERVICO DE ONCOLOGIA| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE ONCOLOGIA| SERVICO DE TERAPIA INTENSIVA| SERVICO DE CIRURGIA TORACICA| SERVICO DE TRAUMATOLOGIA E ORTOPEDIA| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| ATENCAO EM UROLOGIA| SERVICO DE URGENCIA E EMERGENCIA,-15.7372,-47.89567,CNES_GEO
11142,530010,00394700000108,SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL,CENTRO DE ORIENTACAO MEDICO PSICOPEDAGOGICO COMPP,CENTRO DE ORIENTACAO MEDICO PSICOPEDAGOGICO COMPP,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SMHN CONJ A BL,02,ASA NORTE,70710100,Centro-Oeste,DF,Brasília,(61)33262564,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE ATENCAO A SAUDE AUDITIVA| ATENÇÃO ÀS PESSOAS EM SITUAÇÃO DE VIOLENCIA SEXUAL| SERVICO DE REABILITACAO| SERVICO DE ATENCAO PSICOSSOCIAL,-15.85138,-47.95087,CNES_GEO
6609597,530010,,,OFTALMOCLIN OFTALMOLOGIA LTDA ME,OFTALMOCLIN OFTALMOLOGIA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,DE EDIFICIOS DE UTILIDADES PUBLICAS SUL ENTREQUAD,S/N,ASA SUL,70390911,Centro-Oeste,DF,Brasília,61 32234358,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE OFTALMOLOGIA,-15.6508,-47.78045,CNES_GEO
3027899,530010,,,LABORATORIO SABIN DE ANALISES CLINICAS,LABORATORIO SABIN VIA BRASIL,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,SEP SUL EQ 710 910 CJ D LJ,03,ASA SUL,70390108,Centro-Oeste,DF,Brasília,33298031,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-15.81295,-47.91254,CNES_GEO
2616971,530010,,,DIGIDOC RADIOLOGIA ODONTOLOGICA LTDA,DIGIDOC RADIOLOGIA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SDN CONJUNTO A,S/N,ASA NORTE,70077900,Centro-Oeste,DF,Brasília,(61) 3030-5406,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-15.78014,-47.92916,CNES_GEO
6546293,530010,,,HEMOCLINICA CLINICA DE HEMATOLOGIA E HEMOTERAPIA LTDA,HEMOCLINICA III,CENTRO DE ATENCAO HEMOTERAPIA E OU HEMATOLOGICA,,,E,SHLS QD 716 CONJUNTO E PARTE,S/N,ASA SUL,70390903,Centro-Oeste,DF,Brasília,3433-0217,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE HEMOTERAPIA,-15.78014,-47.92916,CNES_GEO
3083608,530010,,,COC CENTRO ODONTOLOGICO CAETANO LTDA,COC,CONSULTORIO ISOLADO,,,E,SCS QD 01 BLOCO C,30,ASA SUL,70395900,Centro-Oeste,DF,Brasília,32242227,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-15.79709,-47.88734,CNES_GEO
5413389,530010,,,PRO FISIO CLINICA DE FISIOTERAPIA LTDA,PRO FISIO,CONSULTORIO ISOLADO,,,E,SGAS 910 CJ B BL E SL 118,S/N,ASA SUL,70390100,Centro-Oeste,DF,Brasília,3244-8953,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA,-15.81263,-47.9142,CNES_GEO
7259840,530010,,,CLINICA UROGASTRO E ESPECIALIDADES MEDICAS LTDA ME,UROGASTRO,CLINICA/CENTRO DE ESPECIALIDADE,,,E,SEPS EQ 715 915 CONJUNTO A BLOCO E CONSULTORIO,S/N,ASA SUL,70306000,Centro-Oeste,DF,Brasília,6133452836,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ATENCAO A DOENÇA RENAL CRONICA| ATENCAO EM UROLOGIA,-15.78,-47.93,CNES_GEO
