co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
2014637,130260,04461836000144,SECRETARIA MUNICIPAL DE SAUDE,SECRETARIA MUNICIPAL DE SAUDE DE MANAUS,UBS N 43,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA DAS JACANAS,33,CIDADE DE DEUS,69037000,Norte,AM,Manaus,(92)36368795,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-3.04318,-59.92539,CNES_GEO
7404204,130260,,,MEISTER ATIVIDADES DE PSICOLOGIA E PSICANALISE,MEISTER PROCESSOS HUMANOS DE MUDANCAS,CONSULTORIO ISOLADO,,,M,RUA 01 CONJUNTO MUCURIPE,11,PARQUE 10 DE NOVEMBR,69057050,Norte,AM,Manaus,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO PSICOSSOCIAL,-3.0902188,-60.0107991,GOOGLE
6767265,130260,04461836000144,SECRETARIA MUNICIPAL DE SAUDE,SECRETARIA MUNICIPAL DE SAUDE DE MANAUS,LABORATORIO DISTRITAL OESTE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,AVENIDA BRASIL,S/N,COPENSA 2,69036110,Norte,AM,Manaus,(92)36736412,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-3.12326,-60.01721,CNES_GEO
2017970,130353,04628681000198,PREFEITURA MUNICIPAL DE PRESIDENTE FIGUEIREDO,MUNICIPIO DE PRESIDENTE FIGUEIREDO,UBSF FRANCISCO XAVIER DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ANDIRAS,S/N,CENTRO,69735000,Norte,AM,Presidente Figueiredo,(92)33241652,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE",-2.05285549163812,-60.0280737876875,PMAQ
6459048,130310,04477600000104,PREFEITURA MUNICIPAL DE NOVA OLINDA DO NORTE,MUNICIPIO DE NOVA OLINDA DO NORTE,LABORATORIO MUNIC DE ANALISES CLINICAS RAIMUNDO MELO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,RUA GETULIO VARGAS ANEXO UBS RAIMUNDO ROS MELO,S/N,NOSSA SRA DE FATIMA,69230000,Norte,AM,Nova Olinda do Norte,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-3.75678,-59.04833,CNES_GEO
2014858,130260,04461836000144,SECRETARIA MUNICIPAL DE SAUDE,SECRETARIA MUNICIPAL DE SAUDE DE MANAUS,UBS L 32,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JERUSALEM,S/N,COROADO III,69082000,Norte,AM,Manaus,(92)32492394,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-3.08928251266471,-59.9799871444685,PMAQ
3400557,130260,,,IMAM INSTITUTO DE MAMA DO AMAZONAS LTDA,CLINICA SENSUMED,CLINICA/CENTRO DE ESPECIALIDADE,,,E,RUA SAO LUIZ,510,ADRIANOPOLIS,69057250,Norte,AM,Manaus,21295600,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ONCOLOGIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ONCOLOGIA,-3.08571,-59.88606,CNES_GEO
6439500,130260,,,LABORATORIO MEDICO DR CASTILHO LTDA,LABORATORIO MEDICO DR CASTILHO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA LEONARDO MALCHER,636,CENTRO,69010170,Norte,AM,Manaus,36333340,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO,-3.12674,-60.02671,CNES_GEO
3105490,130260,,,CLINICA HARLEY STREET LTDA,CLINICA DE OLHOS HARLEY STREET,CLINICA/CENTRO DE ESPECIALIDADE,,,E,AV EDUARDO RIBEIRO 2 ANDAR SALA 208,654,CENTRO,69010001,Norte,AM,Manaus,(92)3233 1449,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE OFTALMOLOGIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA,-3.13555,-60.02352,CNES_GEO
2011905,130310,00697295000105,SECRETARIA DE ESTADO DA SAUDE,SECRETARIA DE ESTADO DA SAUDE SUSAM,UNIDADE HOSPITALAR DE NOVA OLINDA DO NORTE,HOSPITAL GERAL,,,D,AV SETE DE SETEMBRO,364,SANTA LUZIA,69230000,Norte,AM,Nova Olinda do Norte,(92)33181150,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| ATENCAO A SAUDE DA POPULACAO INDIGENA",-3.888,-59.094,CNES_GEO
2015242,130040,00697295000105,SECRETARIA DE ESTADO DA SAUDE,SECRETARIA DE ESTADO DA SAUDE SUSAM,UNIDADE HOSPITALAR DE BARCELOS,HOSPITAL GERAL,,,D,RUA DORVAL PORTO,1136,CENTRO,69700000,Norte,AM,Barcelos,(97)3321 1122,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-0.975,-62.924,CNES_GEO
5203910,130260,,,GENILDA MARIA MOURAO DE SANTANA MELO,GENILDA MARIA MOURAO DE SANTANA MELO,CONSULTORIO ISOLADO,,,M,AV 7 DE SETEMBRO,9,CENTRO,69005141,Norte,AM,Manaus,92 3232 1945,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE OFTALMOLOGIA,-3.13489,-60.03006,CNES_GEO
7732864,130115,23006331000134,PREFEITURA MUNICIPAL DE CAREIRO DA VARZEA,PREFEITURA MUNICIPAL DE CAREIRO DA VARZEA,POSTO DE SAUDE FRANCISCA MOURA PESSOA,POSTO DE SAUDE,,,M,PARAUA,S/N,ZONA RURAL,69255000,Norte,AM,Careiro da Várzea,33692154,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-3.2990111,-59.5642369,GOOGLE
7020295,130260,04461836000144,SECRETARIA MUNICIPAL DE SAUDE,SECRETARIA MUNICIPAL DE SAUDE DE MANAUS,UNIDADE DE SUPORTE DE MOTO MT 05,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,M,AVENIDA BRASIL,3078,COMPENSA,69036115,Norte,AM,Manaus,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-3.10639,-60.05418,CNES_GEO
6724418,130260,,,ODONTOMED SAUDE LTDA,ODONTOMED SAUDE LTDA,CONSULTORIO ISOLADO,,,M,AV TARUMA,546,CENTRO,69025040,Norte,AM,Manaus,092 33219350,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-3.05058,-59.94485,CNES_GEO
7007647,130260,,,SAUDE ORAL ODONTOLOGIA LTDA ME,SAUDE ORAL ODONTOLOGIA,CONSULTORIO ISOLADO,,,M,RUA RAMOS FERREIRA,1365,CENTRO,69020080,Norte,AM,Manaus,32337379,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-3.06443,-59.95119,CNES_GEO
7090358,130260,,,MARLENE DE OLIVEIRA BARBOSA ME,SMILE CLINIC ODONTO,CONSULTORIO ISOLADO,,,M,RUA DOUTOR PIRES DE CARVALHO,109,FLORES,69054590,Norte,AM,Manaus,(92) 36346557,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO EM SAUDE BUCAL,-3.102,-60.025,CNES_GEO
2013045,130030,00697295000105,SECRETARIA DE ESTADO DA SAUDE,SECRETARIA DE ESTADO DA SAUDE SUSAM,UNIDADE HOSPITALAR DE AUTAZES,HOSPITAL GERAL,,,D,RUA FRANCISCO BARRONCAS,99,SANTA LUZIA,69240000,Norte,AM,Autazes,(92) 3171335,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO A SAUDE REPRODUTIVA| ATENCAO A SAUDE DA POPULACAO INDIGENA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-3.58,-59.131,CNES_GEO
2013177,130250,04274064000131,,MUNICIPIO DE MANACAPURU,UBSF ORLANDO MARTHA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA BENJAMIN ROBERTO,S/N,SAO JOSE,69400758,Norte,AM,Manacapuru,92 33611151,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA",-3.28540563583364,-60.6258416175825,PMAQ
3441741,130390,05829577000124,PREFEITURA MUNICIPAL DE SAO PAULO DE OLIVENCA,PREFEITURA MUNICIPAL DE SAO PAULO DE OLIVENCA,UNIDADE BASICA DE SAUDE SANTA TEREZINHA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA 10 DE NOVEMBRO,S/N,SANTA TEREZINHA,69600000,Norte,AM,São Paulo de Olivença,(97)4311526,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO A SAUDE DO TRABALHADOR| SERVICO DE FARMACIA| ESTRATEGIA DE SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE",-3.46043586730947,-68.9416551589946,PMAQ
7617887,130260,,,D D SERVICOS ODONTOLOGICOS LTDA EPP,DENTISTA EM CASA,CONSULTORIO ISOLADO,,,M,AV TURISMO,3100,TARUMA,69041010,Norte,AM,Manaus,92 30200151,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-3.025377,-60.0569843,GOOGLE
2016443,130426,00697295000105,SECRETARIA DE ESTADO DA SAUDE,SECRETARIA DE ESTADO DA SAUDE SUSAM,UNIDADE HOSPITALAR DE UARINI,HOSPITAL GERAL,,,D,AVENIDA FRANCO LOPES,S/N,CENTRO,69530000,Norte,AM,Uarini,(97) 3346-1140,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE","HOSPITAL DIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO A SAUDE REPRODUTIVA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-2.99,-65.108,CNES_GEO
7460848,130170,04465209000181,PREFEITURA MUNICIPAL DE HUMAITA,MUNICIPIO DE HUMAITA,UNIDADE BASICA DE SAUDE LAGO DE URUAPEARA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AREA RURAL FLUVIAL COMUNIDADE LAGO DE URUAPEARA,99999999,ZONA RURAL,69800000,Norte,AM,Humaitá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-7.5169609,-63.0298508,GOOGLE
6367984,130260,,,LUIZ MARCELO LOPES COSTA,LUIZ MARCELO LOPES COSTA,CONSULTORIO ISOLADO,,,M,AVENIDA DJALMA BATISTA,1661,CHAPADA,69050010,Norte,AM,Manaus,32162122,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-3.10198,-60.02366,CNES_GEO
7019459,130260,04461836000144,SECRETARIA MUNICIPAL DE SAUDE,SECRETARIA MUNICIPAL DE SAUDE DE MANAUS,UNIDADE DE SUPORTE AVANCADO USA 03,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,M,PRACA FRANCISCO PEREIRA DA SILVA,967,CRESPO,69073270,Norte,AM,Manaus,92 36377757,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-3.1064,-60.02642,CNES_GEO
