co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
2022192,160030,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP CENTRO DE REFERENCIA DE DOENCAS TROPICAIS,CLINICA/CENTRO DE ESPECIALIDADE,,,E,RUA PROFESSOR TOSTES,2200,SANTA RITA,68900010,Norte,AP,Macapá,(96)32126173,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO A DSTHIVAIDS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO A DSTHIVAIDS| SERVICO DE ATENCAO A DSTHIVAIDS| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",0.02812,-51.06895,CNES_GEO
2019655,160030,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP CENTRO DE REABILITACAO DO AMAPA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,RUA TIRADENTES,973,CENTRO,68900098,Norte,AP,Macapá,(96)2126146,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE REABILITACAO| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE ATENCAO A SAUDE AUDITIVA| SERVICO DE FISIOTERAPIA| SERVICO DE REABILITACAO| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE REABILITACAO| SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE REABILITACAO| SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO PSICOSSOCIAL",0.03448,-51.05298,CNES_GEO
3004368,160030,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP UNID AUTORIZADORA DE TRAT FORA DOMICILIO TFD,CENTRAL DE REGULACAO DO ACESSO,,,E,AV FAB,069,CENTRO,68900010,Norte,AP,Macapá,(96)2126189,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE,0.04244,-51.07893,CNES_GEO
2021994,160030,,,A C CAMBRAIA,CEPAC CENTRO DIAG ANAT PATOL CITOPATOLOGIA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,AVN MENDONCA FURTADO,2130,SANTA RITA,68900010,Norte,AP,Macapá,(96)32220914,ATENDIMENTO SOMENTE A TARDE,SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO,0.03445,-51.06656,CNES_GEO
2021625,160053,34925206000144,PREFEITURA MUNICIPAL DE PORTO GRANDE,PREFEITURA MUNICIPAL DE PORTO GRANDE,PMPG UBS MANOEL DE SOUSA PEREIRA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,COLONIA AGRICOLA DO MATAPI,S/N,ZONA RURAL,68997000,Norte,AP,Porto Grande,(96) 2341104,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",0.634235143661481,-51.4356708526596,PMAQ
7289103,160060,08366696000186,SECRETARIA MUNICIPAL DE SAUDE DE SANTANA,SECRETARIA MUNICIPAL DE SAUDE DE SANTANA,PM STN DIVISAO DE VIGILANCIA SANITARIA,UNIDADE DE VIGILANCIA EM SAUDE,,,M,RUA EUCLIDES RODRIGUES,234,CENTRAL,68925192,Norte,AP,Santana,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE,-0.04421,-51.17843,CNES_GEO
5269830,160030,,,ANA MARIA SEMBLANO BITTENCOURT,CONSULTORIOS REUNIDOS,CONSULTORIO ISOLADO,,,E,AV ERNESTINO BORGES,1227,JESUS DE NAZARE,68908010,Norte,AP,Macapá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE,0.04348,-51.05903,CNES_GEO
6864813,160015,34925131000100,PREFEITURA MUNICIPAL DE PEDRA BRANCA DO AMAPARI,PREFEITURA MUNICIPAL DE PEDRA BRANCA DO AMAPARI,PMPBA DIVISAO DE VIGILANCIA EM SAUDE,UNIDADE DE VIGILANCIA EM SAUDE,,,M,RUA RAIMUNDO RODRIGUES DE ALMEIDA,590,CENTRO,68945000,Norte,AP,Pedra Branca do Amapari,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE,0.76946,-51.95374,CNES_GEO
7281013,160070,23066632000153,PREFEITURA MUNICIPAL DE TARTARUGALZINHO,PREFEITURA MUNICIPAL DE TARTARUGALZINHO,PM TARTA CENTRO DE REABILITACAO DE TARTARUGALZINHO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,AVENIDA PERPETUO SOCORRO,836,CENTRO,68990000,Norte,AP,Tartarugalzinho,34221110,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES,1.50595,-50.9114,CNES_GEO
7150318,160030,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP CENTRAL DE REGULACAO DE SERVICO DE SAUDE,CENTRAL DE REGULACAO DO ACESSO,,,E,AV FAB,69,CENTRO,68900010,Norte,AP,Macapá,96 33121539,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE,0.039,-51.066,CNES_GEO
7173369,160027,,,LABORATORIO DE ANALISES CLINICA VITOR NOGUEIRA LTDA ME,LABORATORIO VITOR NOGUEIRA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA VITORIA REGIA,2390,AGRESTE,68920000,Norte,AP,Laranjal do Jari,09636212689,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-0.842,-52.516,CNES_GEO
2021013,160060,08366696000186,SECRETARIA MUNICIPAL DE SAUDE DE SANTANA,SECRETARIA MUNICIPAL DE SAUDE DE SANTANA,PM STN UBS DR IACY ALCANTARA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA DAMIAO DA CRUZ BARRETO,S/N,FONTE NOVA,68925000,Norte,AP,Santana,(96)991931320,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA",-0.0196444988250727,-51.1697030067429,PMAQ
6563104,160027,23066905000160,PREFEITURA MUNICIPAL DE LARANJAL DO JARI,PREFEITURA MUNICIPAL DE LARANJAL DO JARI,PMLAJ LABORATORIO DE ANALISES CLINICAS,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,AV TANCREDO NEVES,S/N,AGRESTE,68920000,Norte,AP,Laranjal do Jari,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE,-0.83235,-52.41039,CNES_GEO
3011305,160030,05995766000177,PREFEITURA MUNICIPAL DE MACAPA,PREFEITURA MUNICIPAL DE MACAPA,PMM U B S L B FONTOURA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA INSPETOR AIMORES,191,JARDIM MARCO ZERO,68903290,Norte,AP,Macapá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE APOIO A SAUDE DA FAMILIA,0.00133037567138668,-51.0874772071824,PMAQ
6709001,160030,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP CENTRO DE ESPECIALIDADE ODONTOLOGICA CEO 2,CLINICA/CENTRO DE ESPECIALIDADE,,,E,AV ANTONIO COELHO DE CARVALHO,S/N,SANTA RITA,68901280,Norte,AP,Macapá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE LABORATORIO DE PROTESE DENTARIA| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE,0.04348,-51.05903,CNES_GEO
3014614,160030,05995766000177,PREFEITURA MUNICIPAL DE MACAPA,PREFEITURA MUNICIPAL DE MACAPA,PMM U B S BRASIL NOVO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVENIDA ABACATAL,177,BRASIL NOVO,68909301,Norte,AP,Macapá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",0.0894784927368138,-51.0885071754441,PMAQ
2020688,160080,00720553000119,PREFEITURA MUNICIPAL DE VITORIA DO JARI,PREFEITURA MUNICIPAL DE VITORIA DO JARI,PMVJ UBS BEIRA RIO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV AIRTON SENA,303,COMERCIAL,68924000,Norte,AP,Vitória do Jari,(96)37361168,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| ESTRATEGIA DE SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-0.918977088542798,-52.4196147795718,PMAQ
2021358,160030,05995766000177,PREFEITURA MUNICIPAL DE MACAPA,PREFEITURA MUNICIPAL DE MACAPA,PMM U B S DOS CONGOS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVN CLAUDOMIRO DE MORAES,340,CONGOS,68904400,Norte,AP,Macapá,(96)2126212,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO PSICOSSOCIAL| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO DOMICILIAR,0.0117909908294674,-51.0869193077073,PMAQ
2021404,160030,00394544005144,MS/DSEI-DISTRITO SANITARIO ESP INDIGENA AMAPA/NORTE PARA,DSEI DIST SANIT ESP INDIGENA AMAPA E NORTE DO PARA SESAI MS,DSEI AP CASA DE SAUDE DO INDIO CASAI MACAPA,UNIDADE DE ATENCAO A SAUDE INDIGENA,,,E,RUA JOSE SERAFIM,543,ALVORADA,68900010,Norte,AP,Macapá,(96)32142019,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",ATENCAO A SAUDE DA POPULACAO INDIGENA,0.05015,-51.05189,CNES_GEO
2022249,160040,05986427000124,PREFEITURA MUNICIPAL DE MAZAGAO,PREFEITURA MUNICIPAL DE MAZAGAO,PM MZG UBS DO MAZAGAO VELHO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,DISTRITO DE MAZAGAO VELHO,S/N,MAZAGAO VELHO,68940000,Norte,AP,Mazagão,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE CONTROLE DE TABAGISMO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-0.223642587661737,-51.4333105087265,PMAQ
2020149,160080,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP UNID MISTA DE SAUDE DE VITORIA DO JARI,UNIDADE MISTA,,,E,AVN AYRTON SENA,1180,COMERCIAL,68924000,Norte,AP,Vitória do Jari,(91)7361168,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE","SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-0.938,-52.424,CNES_GEO
5493056,160030,,,INSTITUTO DE ONCOLOGIA E MASTOLOGIA S C LTDA,IOM,CLINICA/CENTRO DE ESPECIALIDADE,,,E,TRAV JOAQUIM GOUVEIA,160,ALVORADA,68906620,Norte,AP,Macapá,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ONCOLOGIA,0.03876,-51.08804,CNES_GEO
2020726,160055,34925222000137,PREFEITURA MUNICIPAL DE PRACUUBA,PREFEITURA MUNICIPAL DE PRACUUBA,PMP UNIDADE BASICA DE SAUDE DE PRACUUBA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ELOGIO FERREIRA,72,CENTRO,68918000,Norte,AP,Pracuúba,(96)34241174,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",ESTRATEGIA DE SAUDE DA FAMILIA,1.7238756,-50.8753779,PMAQ
2020467,160070,23066632000153,PREFEITURA MUNICIPAL DE TARTARUGALZINHO,PREFEITURA MUNICIPAL DE TARTARUGALZINHO,PM TARTA UBS JOSE ALVES MEIRELES,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA FELICIDADE,S/N,NOVO II,68990000,Norte,AP,Tartarugalzinho,34221100,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ATENCAO BASICA| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",1.50275588035579,-50.9103226661667,PMAQ
2019728,160020,23086176000103,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SECRETARIA DE ESTADO DA SAUDE DO AMAPA,SES AP UNID MISTA DE SAUDE DE CALCOENE,UNIDADE MISTA,,,E,AVENIDA FAB,745,LIBERDADE,68960000,Norte,AP,Calçoene,34231192,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,2.498,-50.949,CNES_GEO
2020874,160060,08366696000186,SECRETARIA MUNICIPAL DE SAUDE DE SANTANA,SECRETARIA MUNICIPAL DE SAUDE DE SANTANA,PM STN PS IGARAPE DO LAGO,POSTO DE SAUDE,,,M,VILA DO IGARAPE DO LAGO,01,IGARAPE DO LAGO,68925000,Norte,AP,Santana,(96)991395294,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,0.0737714563625839,-51.4435149729252,SISMOB
