co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
7668104,230120,07387392000132,PREF M ARACOIABA,MUNICIPIO DE ARACOIABA,CENTRAL DE REGULACAO DE ARACOIABA,CENTRAL DE REGULACAO DO ACESSO,,,M,RUA GETULIO VARGAS,139,CENTRO,62750000,Nordeste,CE,Aracoiaba,85 3337-5521,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE,-4.36938,-38.80864,SEDE MUNICIPIO
6472001,230910,02440894000166,PREF M MULUNGU,PREFEITURA MUNICIPAL DE MULUNGU,SECRETARIA MUNICIPAL DA SAUDE DE MULUNGU,CENTRAL DE GESTAO EM SAUDE,,,M,RUA PROFESSOR MILTON FACANHA ABREU,S/N,CENTRO,62764000,Nordeste,CE,Mulungu,085 3328 1209,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-4.29791,-39.00215,CNES_GEO
3572331,230170,07978042000140,PREF M AURORA,PREF M AURORA,UNIDADE BASICA DE SAUDE 8 SANTA CRUZ,CENTRO DE SAUDE/UNIDADE BASICA,,,M,SITIO SANTA CRUZ,S/N,ZONA RURAL,63360000,Nordeste,CE,Aurora,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA",-6.93454,-38.99199,PMAQ
5132061,230630,,,MARIA DE FATIMA GOMES DE SOUSA BRAGA,CLINICA MARIA DE FATIMA GOMES DE SOUSA BRAGA,CONSULTORIO ISOLADO,,,M,RUA ANTONIO PEREIRA DE MELO,S/N,CENTRO,62600000,Nordeste,CE,Itapagé,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR IMAGEM,-3.68516,-39.58577,CNES_GEO
2561018,231190,07811946000187,PREF M SABOEIRO,PREF M SABOEIRO,UNID MISTA DE SABOEIRO,UNIDADE MISTA,,,M,RUA FERNANDES BASTOS,S/N,CENTRO,63590000,Nordeste,CE,Saboeiro,3526-1253,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE HEMOTERAPIA| SERVICO DE ENDOSCOPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE FISIOTERAPIA,-6.54132,-39.90774,CNES_GEO
7417624,231210,07597347000102,PREF M SANTANA DO CARIRI,PREFEITURA MUNICIPAL DE SANTANA DO CARIRI CE,UNIDADE BASICA DE SAUDE RUA SAO PEDRO,POSTO DE SAUDE,,,M,RUA SAO PEDRO,S/N,CENTRO,63190000,Nordeste,CE,Santana do Cariri,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE",-7.18638,-39.73554,SEDE MUNICIPIO
5397758,230110,,,SR DA COSTA ROBERTO CLINICA,GASTROCLINIC,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV CORONEL ALEXANZITO,720,CENTRO,62800000,Nordeste,CE,Aracati,8834213357,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOSCOPIA,-4.56589,-37.77322,CNES_GEO
3851540,231320,07705817000104,PREFEITURA MUNICIPAL DE TAMBORIL,PREFEITURA MUNICIPAL DE TAMBORIL,UNIDADE DE SAUDE DA FAMILIA DE CURATIS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,CURATIS,S/N,CURATIS,63750000,Nordeste,CE,Tamboril,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE","ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE VIGILANCIA EM SAUDE",-4.98687028884873,-40.1558232307422,PMAQ
7434472,231130,23444748000189,PREFEITURA MUNICIPAL DE QUIXADA,PREFEITURA MUNICIPAL DE QUIXADA,UNIDADE DE PRONTO ATENDIMENTO 24H DR ANTONIO MAGALHAES UPA,PRONTO ATENDIMENTO,,,M,RUA DOS VOLUNTARIOS,S/N,PLANALTO RENASCER,63901150,Nordeste,CE,Quixadá,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE URGENCIA E EMERGENCIA,-4.95867709358722,-39.0340496599674,SISMOB
3896528,231330,,,LEANDRO M FEITOSA E CASTRO,CLINICA SANTA LUZIA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV CORONEL LOURENCO FEITOSA,125,CENTRO,63660000,Nordeste,CE,Tauá,88 34371676,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-5.99859,-40.30564,CNES_GEO
2425300,231290,,,SANTA CASA DE MISERICORDIA DE SOBRAL,HOSPITAL DO CORACAO,HOSPITAL ESPECIALIZADO,,,M,AV GERARDO RANGEL,715,DERBY,62042240,Nordeste,CE,Sobral,(88)36778500,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE HEMOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE FISIOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE ENDOSCOPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| TRANSPLANTE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE HEMOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE ENDOSCOPIA| SERVICO DE FARMACIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE HEMOTERAPIA,-3.68685,-40.33842,CNES_GEO
6473024,231350,07533946000162,PREF M TRAIRI,PREFEITURA MUNICIPAL DE TRAIRI,SECRETARIA MUNICIPAL DE SAUDE DE TRAIRI,CENTRAL DE GESTAO EM SAUDE,,,M,AV GOV CESAR CALS,S/N,CENTRO,62690000,Nordeste,CE,Trairi,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-3.27686,-39.26803,CNES_GEO
2425025,231290,,,FABRIOLO JOSE GOMES DA FROTA,CLINICA ODONTOLOGICA DOUTOR FABRIOLO FROTA,CONSULTORIO ISOLADO,,,M,AVENIDA DOM JOSE,928,CENTRO,62011000,Nordeste,CE,Sobral,(88)3613 3157,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO EM SAUDE BUCAL,-3.69156,-40.35514,CNES_GEO
2528533,230440,04885197000144,SMS  SECRETARIA MUNICIPAL DE SAUDE  FORTALEZA,SMS SECRETARIA MUNICIPAL DE SAUDE FORTALEZA,UAPS JOSE WALTER,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV JOAO DE ARAUJO LIMA,1631,JOSE WALTER,60750015,Nordeste,CE,Fortaleza,(85)4334918,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE CONTROLE DE TABAGISMO",-3.83059144020069,-38.5553598403919,PMAQ
6298397,230350,,,CLINICA DE SAUDE INTEGRADA LUIZA MOREIRA LTDA,CLINICA DE SAUDE INTEGRADA LUIZA MOREIRA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA ESAU BENICIO,262,CENTRO,62850000,Nordeste,CE,Cascavel,08533340815,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-4.13021,-38.2373,CNES_GEO
5102723,231350,,,GUSTAVO RONER RIBEIRO ABREU,CONSULTORIO ODONTOLOGICO DR GUSTAVO ABREU,CONSULTORIO ISOLADO,,,M,RUA JOAO VERONICA,128,CENTRO,62690000,Nordeste,CE,Trairi,85 33511744,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-3.27686,-39.26803,CNES_GEO
4011155,230430,07595572000100,,FUNDO MUNICIPAL DE SAUDE FARIAS BRITO,POSTO DE SAUDE DE LAMAJU,POSTO DE SAUDE,,,M,VILA LAMAJU,S/N,ZONA RURAL,63185000,Nordeste,CE,Farias Brito,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS",-6.94455027580241,-39.6013998985279,PMAQ
3448134,230440,,,ADRIANO VERAS OLIVEIRA,CLINICA DE ESPECIALIDADES MONDUBIM,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA MOCA BONITA,427,CONJ ESPERANCA,60110110,Nordeste,CE,Fortaleza,32986079,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-3.81279,-38.58818,CNES_GEO
2562901,230080,07594500000148,PREF M ANTONINA DO NORTE,PREF M ANTONINA DO NORTE,CENTRO DE SAUDE DE ANT DO NORTE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA ROSENO DE MATOS,126,CENTRO,63570000,Nordeste,CE,Antonina do Norte,88-35251190,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO DOMICILIAR| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE FISIOTERAPIA",-6.7760546,-39.9881424,PMAQ
3996794,230440,,,EDGAR AURELIO ALBUQUERQUE PINHEIRO,EDGAR AURELIO ALBUQUERQUE PINHEIRO,CONSULTORIO ISOLADO,,,M,RUA TORRES CAMARA,700,ALDEOTA,60150060,Nordeste,CE,Fortaleza,32647259,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE DIAGNOSTICO POR IMAGEM,-3.73647,-38.50398,CNES_GEO
5963214,230440,04885197000144,SMS  SECRETARIA MUNICIPAL DE SAUDE  FORTALEZA,SMS SECRETARIA MUNICIPAL DE SAUDE FORTALEZA,CEO FLORESTA CENTRO DE ESP ODONTOLOGICA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA TENENTE JOSE BARREIRA,251,ALVARO WEYNE,60336050,Nordeste,CE,Fortaleza,85 34526659,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE LABORATORIO DE PROTESE DENTARIA| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-3.71713,-38.57175,CNES_GEO
5096111,230440,,,MARCIA EMILIA MAGALHAES LIMEIRA DE FRANCA,MARCIA EMILIA MAGALHAES LIMEIRA DE FRANCA,CONSULTORIO ISOLADO,,,M,RUA CARLOS VASCONCELOS,1650,ALDEOTA,60115170,Nordeste,CE,Fortaleza,32611010,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE,-3.73606,-38.51178,CNES_GEO
2611031,230205,23478597000180,PREF M BARROQUINHA,PREF M BARROQUINHA,POSTO DE SAUDE DA SEDE I,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV FRANCISCO BENICIO DE VASCONCELOS,S/N,CENTRO,62410000,Nordeste,CE,Barroquinha,0000000,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"TELECONSULTORIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| TELECONSULTORIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| TELECONSULTORIA",-3.02001,-41.13569,PMAQ
7211198,230540,07669682000179,PREFEITURA MUNICIPAL DE ICO,PREFEITURA MUNICIPAL DE ICO,ESTRATEGIA DE SAUDE DA FAMILIA BOQUEIRAO,POSTO DE SAUDE,,,M,SITIO BOUEIRAO,S/N,JENIPAPEIRO,63430000,Nordeste,CE,Icó,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE",-6.40206,-38.8552,CNES_GEO
5026857,230440,,,JOSE CARLOS DE SOUZA FILHO,JOSE CARLOS DE SOUZA FILHO,CONSULTORIO ISOLADO,,,M,RUA CAROLINA SUCUPIRA,135,ALDEOTA,60140120,Nordeste,CE,Fortaleza,32445454,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE,-3.74011,-38.50269,CNES_GEO
7609426,231180,07954571000104,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB RUSSAS 59,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,AV IRMA MARIA DA GRACA,3445,CENTRO,62900000,Nordeste,CE,Russas,88,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-4.9271161,-37.9724259,GOOGLE
3230813,231200,,,LABORATORIO CLINICO DE SANTANA SC LTDA,LABORATORIO CLINICO DE SANTANA SC LTDA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA NONATO ARCANJO,S/N,CENTRO,62150000,Nordeste,CE,Santana do Acaraú,(88)3644 1367,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,TELECONSULTORIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| TELECONSULTORIA| TELECONSULTORIA,-3.46085,-40.21773,CNES_GEO
5006554,230440,,,RONALDO FERREIRA MARTINS,RONALDO FERREIRA MARTINS,CONSULTORIO ISOLADO,,,M,AV DOM LUIS,906,MEIRELES,60160230,Nordeste,CE,Fortaleza,32643889,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE DIAGNOSTICO POR IMAGEM,-3.73422,-38.49402,CNES_GEO
3139484,230440,,,CLDO CENTRO DE LASER E DIAGNOSE OCULAR LTDA,CLDO CENTRO DE LASER E DIAGNOSE OCULAR,HOSPITAL ESPECIALIZADO,,,M,RUA IDELFONSO ALBANO,1373,ALDEOTA,60150000,Nordeste,CE,Fortaleza,(85)2526452,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE OFTALMOLOGIA,-3.73408,-38.51342,CNES_GEO
5905273,230440,,,CLINICA DE OTORRINO E FONO DR EDUARDO BEZERRA S C LTDA,CLINICA LABYRINTHOS,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA CAROLINA SUCUPIRA,1307,ALDEOTA,60140120,Nordeste,CE,Fortaleza,32641119,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOSCOPIA| SERVICO DE ATENCAO A SAUDE AUDITIVA,-3.74349,-38.49284,CNES_GEO
6741452,230960,,,CENTRO DE EXCELENCIA MEDICA DRA NEIVA GONCALVES S S,CENTRO DE EXCELENCIA MEDICA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA OSCAR GAMA,38,CENTRO,62870000,Nordeste,CE,Pacajus,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE OFTALMOLOGIA| SERVICO DE ENDOSCOPIA| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA,-4.16919,-38.4655,CNES_GEO
2664178,231160,07756646000142,PREFEITURA MUNICIPAL DE REDENÇÃO,PREF M REDENCAO,POSTO DE SAUDE DE BARRA NOVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,LOCALIDADE DE BARRA NOVA,S/N,LOCALIDADE DE B,62790000,Nordeste,CE,Redenção,3321292,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"TELECONSULTORIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| TELECONSULTORIA| TELECONSULTORIA",-4.19479250907886,-38.7777042388905,PMAQ
3465527,230440,,,CAVALCANTE E SIQUEIRA CAMPOS,CLINICA DE AUDIOLOGIA E TERAPIA FONOAUDIOLOGICA CATEF,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV ANTONIO TOMAS,130,ALDEOTA,60160140,Nordeste,CE,Fortaleza,32248270,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO A SAUDE AUDITIVA,-3.74693,-38.4762,CNES_GEO
