co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
2344025,261320,10146371000130,PREFEITURA MUNCIPAL DE SAO JOAO,PREFEITURA MUNICIPAL DE SAO JOAO,NASF SAO JOAO,CENTRO DE APOIO A SAUDE DA FAMILIA,,,M,RUA JOAO DE ASSIS MORENO,49,CENTRO,55435000,Nordeste,PE,São João,(81)37841152,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-8.87293,-36.3631,CNES_GEO
7283709,260845,40893778000191,,PREFEITURA MUNICIPAL DE LAGOA DO CARRO,SAMU BASICO LAGOA DO CARRO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,M,MARIA LUIZA,20,RECANTO DO CARPINA,55820000,Nordeste,PE,Lagoa do Carro,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-7.845,-35.32,CNES_GEO
2711877,260090,11294360000160,PREFEITURA MUNICIPAL DE AMARAJI,PREFEITURA MUNICIPAL DE AMARAJI,HOSPITAL ALICE BATISTA DOS ANJOS,UNIDADE MISTA,,,M,LOT ALICE BATISTA DOS ANJOS,S/N,ALICE BATISTA,55515000,Nordeste,PE,Amaraji,(81)35531116,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-8.37459,-35.45083,CNES_GEO
2432153,261060,11097383000184,,PREFEITURA MUNICIPAL DE PAUDALHO,PSF DO BOBOCAO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVN CENTRAL,S/N,CENTRO,55825000,Nordeste,PE,Paudalho,(81)36361281,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE",-7.90395498275734,-35.1748538017263,PMAQ
2349213,261070,,,POLICLINICA GERAL DO PAULISTA,POLICLINICA GERAL DO PAULISTA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA DO CAJUEIRO,25,CENTRO,53435470,Nordeste,PE,Paulista,(81)34330079,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-7.9396,-34.88245,CNES_GEO
2713365,260870,10192854000170,PREFEITURA DE LAGOA DOS GATOS,PREFEITURA MUNICIPAL DA LAGOA DOSGATOS,U S F DE ANTONIO JOAQUIM DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,VILA DE IGARAPEASSU,S/N,IGARAPEASSU,55450000,Nordeste,PE,Lagoa dos Gatos,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-8.67568016052221,-35.9285759925832,PMAQ
5192005,261160,,,DIOMEDES BARBOSA CLINICA DE OLHOS LTDA,CLINICA DE OLHOS DR DIOMEDES BARBOSA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA DO SOSSEGO,410,BOA VISTA,50050080,Nordeste,PE,Recife,8132215123,ATENDIMENTO SOMENTE A TARDE,SERVICO DE OFTALMOLOGIA,-8.05479,-34.88449,CNES_GEO
833,261160,10565000000192,PREFEITURA DA CIDADE DO RECIFE,PREFEITURA DA CIDADE DO RECIFE,US 137 CS DR DJAIR BRINDEIRO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA COSMORAMA,S/N,BOA VIAGEM,51030640,Nordeste,PE,Recife,(81) 33550118/0119,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO A SAUDE REPRODUTIVA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-8.1484222412107,-34.9128770828237,PMAQ
6733077,261160,,,B M OFTALMOLOGIA LTDA,VEJA BEM OFTALMO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV MONTEVIDEU,172,BOA VISTA,50050250,Nordeste,PE,Recife,081 3339 5212,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE OFTALMOLOGIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-8.04074,-34.89856,CNES_GEO
2435519,260590,11343902000147,PREFEITURA MUNICIPAL DE GAMELEIRA,PREFEITURA MUNICIPAL DE GAMELEIRA,UNIDADE DE SAUDE DA FAMILIA SANTA TEREZINHA,POSTO DE SAUDE,,,M,R STA TEREZINHA,S/N,STA TEREZINHA,55530000,Nordeste,PE,Gameleira,(81)36791113,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-8.58457088470434,-35.3829717636098,PMAQ
3090949,260790,,,UNIDADE DE PEDIATRIA MEDICOS LTDA,UNIDADE DE PEDIATRIA 24 HORAS,PRONTO ATENDIMENTO,,,M,RUA ALVARO PINTO CARVALHEIRA,139,PIEDADE,54400110,Nordeste,PE,Jaboatão dos Guararapes,(81)34681532,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE URGENCIA E EMERGENCIA,-8.17745,-34.91709,CNES_GEO
6903061,261250,,,PATRICIA KAROLYNE BRAGA LIRA GERMANO ME,LABORATORIO PATRICIA BRAGA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA ROGACIANO ASSIS ARAGAO,126,SAO CRISTOVAO,55194270,Nordeste,PE,Santa Cruz do Capibaribe,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-7.94324,-36.24088,CNES_GEO
5927366,261110,10358190000177,PREFEITURA MUNICIPAL DE PETROLINA,MUNICIPIO DE PETROLINA,UBS SIMAO PEDRO COELHO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,TRAVESSA DA RUA B,S/N,PROJETO SENADOR NILO,56304020,Nordeste,PE,Petrolina,(87) 3986-7103,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-9.32341217994663,-40.6169915199268,PMAQ
5052351,260790,10377679000196,PREFEITURA MUNICIPAL DO JABOATAO DOS GUARARAPES,PREFEITURA MUNICIPAL DO JABOATAO DOS GUARARAPES,USF CORREGO DA BATALHA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVENIDA CORREGO DA BATALHA,85,PRAZERES,54315400,Nordeste,PE,Jaboatão dos Guararapes,81-3376-7335,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-8.113,-35.015,PMAQ
6437605,260620,10150043000107,PREFEITURA MUNICIPAL DE GOIANA,FUNDO MUNICIPAL DE SAUDE DE GOIANA,CAPS CORREIA PICANCO,CENTRO DE ATENCAO PSICOSSOCIAL,,,M,RUA DR DJALMA RAPOSO,115,CIDADE NOVA,55900000,Nordeste,PE,Goiana,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-7.56248,-35.01076,CNES_GEO
7345259,260790,10377679000196,PREFEITURA MUNICIPAL DO JABOATAO DOS GUARARAPES,PREFEITURA MUNICIPAL DO JABOATAO DOS GUARARAPES,UPA EDUARDO CAMPOS,PRONTO ATENDIMENTO,,,M,RUA MARACANA,31,SOTAVE,54340605,Nordeste,PE,Jaboatão dos Guararapes,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-8.10929,-35.00392,CNES_GEO
6162290,261430,11361227000189,,PREFEITURA MUNICIPA DE MOREILANDIA,ESF PEDRO TAVEIRA DOS SANTOS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,SITIO DE BAIXO,S/N,CENTRO,56150000,Nordeste,PE,Moreilândia,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-7.63357,-39.55084,CNES_GEO
5914485,260370,10132777000163,,MUNICIPIO DE CANHOTINHO,UNIDADE DE SAUDE DA FAMILIA MANOEL FELIPE VIEIRA DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,POVOADO DO GARROTE,161,CENTRO,55420000,Nordeste,PE,Canhotinho,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA,-8.87722,-36.19697,CNES_GEO
6018734,260290,11294402000162,PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO,PREFEITURA MUNICIPAL DO CABO DE SANTO AGOSTINHO,USF ENGENHO NOVO PROFESSOR BENEDITO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,ESTRADA DA EMBRATEL,31,ENGENHO NOVO,54510000,Nordeste,PE,Cabo de Santo Agostinho,81-35214611,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA",-8.2792496681211,-35.0448632240285,PMAQ
5236460,261160,,,BRUNA OLIVEIRA LOPES GASPAR,BRUNA OLIVEIRA LOPES GASPAR,CONSULTORIO ISOLADO,,,M,RUA JOSE BONIFACIO,205,MADALENA,50100060,Nordeste,PE,Recife,8130769308,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-8.04225,-34.90856,CNES_GEO
1317,261160,10565000000192,PREFEITURA DA CIDADE DO RECIFE,PREFEITURA DA CIDADE DO RECIFE,US 120 CS MARIO MONTEIRO MELO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA NOVA DESCOBERTA,99,NOVA DESCOBERTA,52090003,Nordeste,PE,Recife,(81) 33554385,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO A SAUDE REPRODUTIVA| ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| ATENÇÃO ÀS PESSOAS EM SITUAÇÃO DE VIOLENCIA SEXUAL| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE",-8.01902174949623,-34.9261593818654,PMAQ
2679884,261070,10408839000117,PREFEITURA DA CIDADE DO PAULISTA,PREFEITURA MUNICIPAL DO PAULISTA,CENTRO DE TESTAGEM E ACONSELHAMENTO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA RODOLFO AURELIANO,714,VILA TORRES GALVAO,53441110,Nordeste,PE,Paulista,(81)34330936,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO PSICOSSOCIAL| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-7.94908,-34.86387,CNES_GEO
6870317,260810,11097359000145,,PREFEITURA MUNICIPAL DE JOAO ALFREDO,ACADEMIA DA SAUDE CAVALCANTI JUNIOR,POLO ACADEMIA DA SAUDE,,,M,AVENIDA TREZE DE MAIO,S/N,CENTRO,55720000,Nordeste,PE,João Alfredo,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE PRATICAS INTEGRATIVAS E COMPLEMENTARES,-7.85817,-35.59021,CNES_GEO
5984157,261070,10408839000117,PREFEITURA DA CIDADE DO PAULISTA,PREFEITURA DA CIDADE DO PAULISTA,CENTRO DE ESPECIALIDADES ODONTOLOGICAS DO PAULISTA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA SESSENTA E TRES,S/N,JARDIM PAULISTA,53401441,Nordeste,PE,Paulista,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR IMAGEM,-7.94817,-34.89212,CNES_GEO
3021548,261060,11097383000184,,PREFEITURA MUNICIPAL DE PAUDALHO,PSF GUADALAJARA III,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA SAO SEVERINO,S/N,ZONA RURAL,55825000,Nordeste,PE,Paudalho,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| ESTRATEGIA DE SAUDE DA FAMILIA",-7.94420957565285,-35.1226258277883,PMAQ
