co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
3244938,510340,15084338000146,SECRETARIA MUNICIPAL DE SAUDE - SMS,PREFEITURA MUNICIPAL DE CUIABA,USF NOVO COLORADO I,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AVENIDA TRES CRUZES,S/N,NOVO COLORADO,78020000,Centro-Oeste,MT,Cuiabá,( 65)3617-1390,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| TELECONSULTORIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| TELECONSULTORIA| TELECONSULTORIA",-15.5657815933223,-56.1206531524642,PMAQ
7120923,510790,,,CENTRO DE IMAGEM SANTO ANTONIO LTDA,CENTRO DE IMAGEM SANTO ANTONIO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV DOS FLAMBOYANTS,2127,JARDIM PARAISO,78556144,Centro-Oeste,MT,Sinop,66-35206000,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM,-11.864,-55.504,CNES_GEO
6884245,510840,,,CENTRO DE DIAGNOSTICO E TRATAMENTO UROLOGICO LTDA,UROCENTER,CLINICA/CENTRO DE ESPECIALIDADE,,,E,AVENIDA FILINTO MULLER,310,JARDIM AEROPORTO,78110300,Centro-Oeste,MT,Várzea Grande,(65)3682-0504,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOSCOPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| ATENCAO EM UROLOGIA,-15.65531,-56.13634,CNES_GEO
6830838,510345,,,WITSNER CARLOS BENEVIDES,CONSULTORIO ODONTOLOGICO DR WITSNER BENEVIDES,CONSULTORIO ISOLADO,,,M,AVENIDA JULIO CAMPOS,892,CENTRO,78380000,Centro-Oeste,MT,Denise,6533421999,ATENDIMENTO SOMENTE A NOITE,SERVICO DE ATENCAO EM SAUDE BUCAL,-14.73961,-57.05524,CNES_GEO
3703517,510420,03347127000170,PREFEITURA MUNICIPAL DE GUIRATINGA,PREFEITURA MUNICIPAL DE GUIRATINGA,USF ESTER ALVES DE SOUZA GUIRATINGA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA SAO SALVADOR,273,VALE RICO,78760000,Centro-Oeste,MT,Guiratinga,(66) 3469 1063,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-16.3913011550899,-54.153156280516,PMAQ
7050577,510515,15359201000157,PREFEITURA MUNICIPAL DE JUINA,PREFEITURA MUNICIPAL DE JUINA,UNIDADE DE PRONTO ATENDIMENTO DE JUINA DR SANTOS,PRONTO ATENDIMENTO,,,M,RUA DAS ANDORINHAS,S/N,MODULO 04,78320000,Centro-Oeste,MT,Juína,66-3566-2009,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR IMAGEM,-11.378,-58.741,CNES_GEO
3893596,510760,,,LABORATORIO DE ANALISES CLINICAS UNIDOS S C LTDA,LABORATORIO SANTA CASA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA ACYR REZENDE DE SOUZA E SILVA,2107,VILA BIRIGUI,78705025,Centro-Oeste,MT,Rondonópolis,66 34269795,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-16.47129,-54.6371,CNES_GEO
6421202,510760,,,SILVA BORTOLUZZI LTDA ME,GASTRO DERM,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA EFREM CAMINSCHI,231,VILA BIRIGUI,78705030,Centro-Oeste,MT,Rondonópolis,(66) 3421 5470,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOSCOPIA,-16.46333,-54.64195,CNES_GEO
5881692,510410,03239019000183,PREFEITURA MUNICIPAL DE GUARANTA DO NORTE,PREFEITURA MUNICIPAL DE GUARANTA DO NORTE,UNIDADE DE SAUDE DA FAMILIA JARDIM ARAGUAIA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA PIAUI,255,JARDIM ARAGUAIA,78520000,Centro-Oeste,MT,Guarantã do Norte,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO DOMICILIAR",-9.957808256149,-54.891042709349,PMAQ
2395010,510250,,,CLINICA DALBEM SC LTDA,CLINICA DALBEM,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA JOAO PESSOA,161,CENTRO,78200000,Centro-Oeste,MT,Cáceres,(65)02231215,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-16.06686,-57.68306,CNES_GEO
7268998,510787,,,DIS DIAGNOSTICO POR IMAGEM DE SORISSO LTDA,DIS CENTRO DE DIAGNOSTICO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV ANTONIO ANDRE MAGGI,1399,CENTRO,78365000,Centro-Oeste,MT,Sapezal,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM,-12.98706,-58.75864,SEDE MUNICIPIO
7256671,510025,,,CARLOS ALBERTO ALVES DE ALMEIDA,CONSULTORIO ODONTOLOGICO,CONSULTORIO ISOLADO,,,M,AV AMAZONAS,42,C ALTA,78580000,Centro-Oeste,MT,Alta Floresta,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE LABORATORIO DE PROTESE DENTARIA,-9.876,-56.086,CNES_GEO
5502861,510800,24772253000141,PREFEITURA MUNICIPAL DE TAPURAH,PREFEITURA MUNICIPAL DE TAPURAH,PSF II UNIDADE DE SAUDE DA FAMILIA DE TAPURAH,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV PERNAMBUCO,216,SAO CRISTOVAO,78573000,Centro-Oeste,MT,Tapurah,(66) 9937 6094,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| TELECONSULTORIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| ESTRATEGIA DE SAUDE DA FAMILIA| TELECONSULTORIA| TELECONSULTORIA",-12.7320686313156,-56.5194858964735,PMAQ
4069242,510279,01617905000178,PREFEITURA MUNICIPAL DE CARLINDA,PREFEITURA MUNICIPAL DE CARLINDA,UNIDADE DE REABILITACAO JOAO LAUREANO LEMES NETO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV TANCREDO DE ALMEIDA NEVES,S/N,CENTRO,78587000,Centro-Oeste,MT,Carlinda,(66)3525-1326,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA",-9.96387,-55.83181,CNES_GEO
2655586,510025,15023906000107,PREFEITURA MUNICIPAL DE ALTA FLORESTA,PREFEITURA MUNICIPAL DE ALTA FLORESTA,PSF VI BOA NOVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,PERIMETRAL SAO DOMINGOS,S/N,BOA NOVA,78580000,Centro-Oeste,MT,Alta Floresta,(66)3903-1154,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-9.88029241561861,-56.0659575462325,PMAQ
5543975,510730,,,PAULO ALVES JANUARIO,LABORATORIO SAO PAULO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,AVENIDA MATO GROSSO,731,CENTRO,78435000,Centro-Oeste,MT,São José do Rio Claro,(65) 3386-1780,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-13.43167,-56.71387,CNES_GEO
6507336,510340,,,INAC INSTITUTO DE ANALISES CLINICAS LTDA ME,INAC INSTITUTO DE ANALISES CLINICAS,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA BEJAMIM PEDROSO DA SILVA,1245,CPA II,78055488,Centro-Oeste,MT,Cuiabá,(65)3641-2333,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO,-15.62743,-55.95705,CNES_GEO
3144968,510460,03370251000156,PREFEITURA MUNICIPAL DE ITIQUIRA,PREFEITURA MUNICIPAL DE ITIQUIRA,UNIDADE DE CONTROLE DE ENDEMIAS OURO BRANCO,UNIDADE DE VIGILANCIA EM SAUDE,,,M,RUA INTERNA B Q 27 LOTE 4,4,OURO BRANCO,78790000,Centro-Oeste,MT,Itiquira,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-17.16224,-54.31822,CNES_GEO
5359759,510340,15084338000146,SECRETARIA MUNICIPAL DE SAUDE - SMS,PREFEITURA MUNICIPAL DE CUIABA,FARMACIA POPULAR DO BRASIL CUIABA,FARMACIA,,,M,RUA ANU BRANCO,001,MORADA DA SERRA,78058000,Centro-Oeste,MT,Cuiabá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FARMACIA,-15.55983,-56.04195,CNES_GEO
