co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
7621132,320320,,,A L PEREIRA MARTINS ME,A L PEREIRA MARTINS,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV GUACUI,1936,SHELL,29901620,Sudeste,ES,Linhares,27-99861-8912,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE LABORATORIO DE PROTESE DENTARIA,-19.38808,-40.07006,SEDE MUNICIPIO
6414516,320530,,,MULTIFISIO CLINICA REABILITACAO FISICA DEPORTIVA LTDA ME,MULTIFISIO CLINICA REABILITACAO FISICA DEPORTIVA LTDA ME,POLICLINICA,,,E,RUA RONALDO SCAMPINI,745,JARDIM DA PENHA,29060760,Sudeste,ES,Vitória,27 - 33251915,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA,-20.28195,-40.29866,CNES_GEO
7265344,320465,,,LABORATORIO SAO DOMINGOS DO NORTE,LABORATORIO SAO DOMINGOS DO NORTE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,E,AV HONORIO FRAGA,309,CENTRO,29745000,Sudeste,ES,São Domingos do Norte,02737421683,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-19.144,-40.624,CNES_GEO
3387275,320520,,,CAMARCO FISIOTERAPIA E REABILITACAO LTDA ME,CAMARCO FISIOTERAPIA E REABILITACAO ACELERADA,CLINICA/CENTRO DE ESPECIALIDADE,,,E,ALCINDO GUANABARA,450,CRISTAVO COLOMBO,29106400,Sudeste,ES,Vila Velha,27 81219844,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA,-20.33495,-40.28333,CNES_GEO
5099005,320420,27165695000118,PREFEITURA MUNICIPAL DE PIUMA,LABORATORIO DE ANALISES CLINICAS MUNICIPAL,LABORATORIO DE ANALISES CLINICAS MUNICIPAL,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA SANTA TEREZA,330,CENTRO,29285000,Sudeste,ES,Piúma,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-20.83879,-40.72249,CNES_GEO
2652943,320350,,,ANDRE SEGOVIA DA SILVEIRA ME,LABORATORIO SEGOVIA,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA PEDRO RODRIGUDES DE OLIVEIRA,136,CENTRO,29890000,Sudeste,ES,Montanha,27 - 37541074,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-18.12458,-40.36302,CNES_GEO
6616100,320420,,,CLINICA SR SAUDE LTDA ME,CLINICA SR SAUDE LTDA ME,CONSULTORIO ISOLADO,,,M,AVENIDA IZAIAS SCHERRER,62,CENTRO,29285000,Sudeste,ES,Piúma,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE OFTALMOLOGIA| SERVICO DE OFTALMOLOGIA,-20.835,-40.729,CNES_GEO
3263797,320530,,,CEMEV CENTRO MEDICO DE VITORIA LTDA,CEMEV,POLICLINICA,,,E,RUA DAS PALMEIRAS,795,SANTA LUCIA,29056925,Sudeste,ES,Vitória,(27)33253080,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ENDOCRINOLOGIA,-20.31605,-40.30077,CNES_GEO
7047479,320060,,,JULIANA PEVIDOR DIAS FOLLI,CONSULTORIO SORRIA,CONSULTORIO ISOLADO,,,M,RUA LOTTUS,200,COQUEIRAL,29199027,Sudeste,ES,Aracruz,27 3250-1545,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR IMAGEM,-19.81957,-40.27434,CNES_GEO
6966918,320503,,,C G SAUDE LTDA ME,CLIMED,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA TUFFY DAVID,98,CENTRO,29295000,Sudeste,ES,Vargem Alta,2835281200,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-20.67402,-41.01126,CNES_GEO
2445484,320080,27165737000110,PREFEITURA MUNICIPAL DE BAIXO GUANDU,PREFEITURA MUNICIPAL DE BAIXO GUANDU,USF ALTO MUTUM PRETO,POSTO DE SAUDE,,,M,RUA PRINCIPAL,S/N,ALTO MUTUM PRETO,29730000,Sudeste,ES,Baixo Guandu,(27) 3732-5064,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE| SERVICO DE CONTROLE DE TABAGISMO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-19.5195317,-41.0151571,PMAQ
3537722,320500,,,ASSOCIACAO BENEFICIENTE SERRANA,CENTRO INTEGRADO DE TERAPIA,HOSPITAL ESPECIALIZADO,,,E,S T U,233,NOVO HORIZONTE,29163590,Sudeste,ES,Serra,(27) 3338.2100,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",HOSPITAL DIA,-20.05143,-40.22504,CNES_GEO
2494345,320435,27744143000164,PREFEITURA MUNICIPAL DE RIO BANANAL,PREFEITURA MUNICIPAL DE RIO BANANAL,HOSPITAL E MATERNIDADE ALFREDO PINTO SANTANA,HOSPITAL GERAL,,,M,RUA JOAO CIPRIANO,500,SAO SEBASTIAO,29920000,Sudeste,ES,Rio Bananal,(27)32651101,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO A SAUDE REPRODUTIVA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO A SAUDE REPRODUTIVA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-19.265,-40.333,CNES_GEO
6656501,320120,,,OZILIA DAROS CECON,OZILIA DAROS CECON,CONSULTORIO ISOLADO,,,M,AVENIDA FRANCISCO LACERDA DE AGUIA,10,GILBERTO MACHADO,29303300,Sudeste,ES,Cachoeiro de Itapemirim,,ATENDIMENTO COM TURNOS INTERMITENTES,SERVICO DE ENDOSCOPIA,-20.84955,-41.11168,CNES_GEO
2448688,320400,27174150000178,PREFEITURA MUNICIPAL DE PANCAS,PREFEITURA MUNICIPAL DE PANCAS,UNIDADE DE SAUDE DA FAMILIA DONA DADAIA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,ESTRADA ALTO PANCAS,S/N,ZONA RURAL,29755000,Sudeste,ES,Pancas,(27)37261006,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA",-19.225,-40.851,PMAQ
2569167,320255,31726490000131,PREFEITURA MUNICIPAL DE IBITIRAMA,PREFEITURA MUNICIPAL DE IBITIRAMA,SECRETARIA MUNICIPAL DE SAUDE DE IBITIRAMA,UNIDADE DE VIGILANCIA EM SAUDE,,,M,RUA OTAVIO SCHWARTZ,S/N,CENTRO,29540000,Sudeste,ES,Ibitirama,(28)35691423,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-20.53647,-41.65876,CNES_GEO
3450198,320500,,,VITORIA APART HOSPITAL SA,VITORIA APART HOSPITAL SA,HOSPITAL GERAL,,,E,ROD BR 101 KM 2 38,S/N,BOA VISTA II,29161001,Sudeste,ES,Serra,(27)3201 - 5555,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| TRANSPLANTE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE ENDOSCOPIA| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO CARDIOVASCULAR / CARDIOLOGIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| TRANSPLANTE| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE VIDEOLAPAROSCOPIA| SERVICO DE FISIOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE VIDEOLAPAROSCOPIA| SERVICO DE URGENCIA E EMERGENCIA| TRANSPLANTE| SERVICO DE ONCOLOGIA| SERVICO DE HEMOTERAPIA| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE CIRURGIA REPARADORA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE FISIOTERAPIA| SERVICO DE HEMOTERAPIA| SERVICO DE FARMACIA| ATENCAO A DOENÇA RENAL CRONICA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ENDOSCOPIA| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE URGENCIA E EMERGENCIA,-20.12869,-40.30826,CNES_GEO
6982972,320320,,,CLINICA ODONTOLOGICA PRO SORRISO LTDA ME,CLINICA SORRISO,CLINICA/CENTRO DE ESPECIALIDADE,,,M,RUA MONSENHOR PEDRINHA,1657,CENTRO,29900161,Sudeste,ES,Linhares,27-3371-2322,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-19.38928,-40.06451,CNES_GEO
2547996,320020,,,ROBSON PUPA XAVIER,DR ROBSON PUPA XAVIER,CONSULTORIO ISOLADO,,,M,PRACA BERNARDINO MONTEIRO,S/N,CENTRO,29500000,Sudeste,ES,Alegre,(28)35521398,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",SERVICO DE DIAGNOSTICO POR IMAGEM,-20.76413,-41.53163,CNES_GEO
3332837,320530,,,CAMILA MORAES DIAS,CAMILA MORAES DIAS,CONSULTORIO ISOLADO,,,M,RUA ABIAL DO AMARAL CARNEIRO,191,ENSEADA DO SUA,29050909,Sudeste,ES,Vitória,27-32224146,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL,-20.32065,-40.33221,CNES_GEO
7633092,320530,,,JORGE ELIAS BREDA,JORGE ELIAS BREDA,CONSULTORIO ISOLADO,,,E,RUA DOUTOR EURICO DE AGUIAR,130,SANTA HELENA,29055042,Sudeste,ES,Vitória,27-30741210,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE ATENCAO EM SAUDE BUCAL| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO EM SAUDE BUCAL,-20.31836,-40.33604,SEDE MUNICIPIO
7394063,320520,,,CLIMERES SERVICOS MEDICOS E DIAGNOSTICO POR IMAGEM LTDA,CLIMERES SERVICOS MEDICOS E DIAGNOSTICOS POR IMAGEM LTDA,POLICLINICA,,,M,ITAPERUNA,150,PRAIA DE ITAPARICA,29102110,Sudeste,ES,Vila Velha,27 33241434,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-20.32463,-40.28893,SEDE MUNICIPIO
