co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
7060823,270430,12200259000165,SECRETARIA DE ESTADO DA SAUDE,SECRETARIA DE ESTADO DA SAUDE FES,USA 13 MACEIO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,E,RUA GOIAS,S/N,FAROL,57055320,Nordeste,AL,Maceió,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-9.64466,-35.73769,CNES_GEO
2006286,270430,,,CLINICA INFANTIL SANTA MARIA SOCIEDADE CIVIL LTDA,CLINICA INFANTIL SANTA MARIA SOCIEDADE CIVIL LTDA,HOSPITAL ESPECIALIZADO,,,M,RUA DR JOSE MARIA CORREIA DAS NEVES,80,FAROL,57051270,Nordeste,AL,Maceió,(82)32235838,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE FISIOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE HEMOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE HEMOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM,-9.6462,-35.71976,CNES_GEO
4020383,270500,12226205000179,PREFEITURA MUNICIPAL DE MATA GRANDE,PREFEITURA MUNICIPAL DE MATA GRANDE,UNIDADE MISTA JOAQUIM PAULO VIEIRA MALTA,UNIDADE MISTA,,,M,RUA ITACY BRANDAO BARBOSA,S/N,CENTRO,57540000,Nordeste,AL,Mata Grande,(82) 6421106,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-9.11876,-37.74255,CNES_GEO
7120869,270030,,,ULTRAMED CLINICA MEDICA E DIAGNOSTICO POR IMAGEM LTDA,ULTRAMED,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA SAO FRANCISCO,622,CENTRO,57300085,Nordeste,AL,Arapiraca,35225902,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR IMAGEM,-9.75164,-36.66042,CNES_GEO
2011573,270480,12236873000187,PREFEITURA MUNICIPAL DE MARIBONDO,PREFEITURA MUNICIPAL DE MARIBONDO,CENTRO DE SAUDE JOSEFA TITARA DO CARMO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV SENADOR ARNON DE MELO,S/N,CENTRO,57670000,Nordeste,AL,Maribondo,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)","SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS",-9.57930649989787,-36.3054317235947,SISMOB
5933838,270900,12241865000129,PREFEITURA MUNICIPAL DE TANQUE DARCA,PREFEITURA MUNICIPAL DE TANQUE DARCA,UNIDADE DE SAUDE DA FAMILIA LUCILA FONSECA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,POVOADO BONITO,S/N,ZONA RURAL,57635000,Nordeste,AL,"Tanque d'Arca",,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-9.53196244231297,-36.4367415959431,PMAQ
2008432,270642,35634435000172,PREFEITURA MUNICIPAL DE PARICONHA,PREITURA MUNICIPAL DE PARICONHA,UNIDADE BASICA DE SAUDE DA SERRA DOS VITORIOS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,SERRA DOS VITORIOS,S/N,ZONA RURAL,57475000,Nordeste,AL,Pariconha,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-9.245853424072,-37.9687929153431,PMAQ
5673712,270430,,,SOCIEDADE ESPIRITA DISCIPULOS DE JESUS,CENTRO DE ATENCAO A SAUDE AUDIOLOGIA E FISIOTERAPIA,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AV DEPUTADO HUMBERTO MENDES,179,POCO,57022060,Nordeste,AL,Maceió,82 3328-2937,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-9.61315,-35.72662,CNES_GEO
3029638,270070,12250056000183,PREFEITURA MUNICIPAL DE BATALHA,PREFEITURA MUNICIPAL DE BATALHA,UNIDADE DE SAUDE DA FAMILIA PSF2,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JOAO JOSE DE FREITAS,325,CENTRO,57420000,Nordeste,AL,Batalha,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-9.67644453048678,-37.1279525756825,PMAQ
6362540,270450,12248522000196,PREFEITURA MUNICIPAL DE MARAGOGI,PREFEITURA MUNICIPAL DE MARAGOGI,USF CARVAO,POSTO DE SAUDE,,,M,RUA JACINTO MARANHAO,93,CARVAO,57955000,Nordeste,AL,Maragogi,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-9.0154564858241,-35.2230154091319,PMAQ
4020251,270260,12207528000115,PREFEITURA MUNICIPAL DE FEIRA GRANDE,PFEITURA MUNICIPAL DE FEIRA GRANDE,CENTRO DE SAUDE DE FEIRA GRANDE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA SETE DE SETEMBRO,S/N,CENTRO,57340000,Nordeste,AL,Feira Grande,(82) 5241100,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE APOIO A SAUDE DA FAMILIA| TELECONSULTORIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| TELECONSULTORIA| SERVICO DE ATENCAO PSICOSSOCIAL| TELECONSULTORIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-9.90043719889156,-36.6776855005338,PMAQ
2721007,270200,12198719000168,PREFEITURA MUNICIPAL DE COITE DO NOIA,PREFEITURA MUNICIPAL DE COITE DO NOIA,UNIDADE DE SAUDE DA FAMILIA PEREIRA VELHO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,SITIO PEREIRA VELHO,S/N,NAO CONSTA,57325000,Nordeste,AL,Coité do Nóia,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-9.63848727077992,-36.5796842002284,PMAQ
6401589,270860,12264222000109,PREFEITURA MUNICIPAL DE SAO MIGUEL DOS CAMPOS,PREFEITURA MUNICIPAL DE SAO MIGUEL DOS CAMPOS,SECRETARIA MUNICIPAL DE SAUDE DE SAO MIGUEL DOS CAMPOS,CENTRAL DE GESTAO EM SAUDE,,,M,RUA SENADOR MAXIMO,129,CENTRO,57240064,Nordeste,AL,São Miguel dos Campos,(82)32712002,ATENDIMENTO SOMENTE PELA MANHA,SERVICO DE VIGILANCIA EM SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE VIGILANCIA EM SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-9.78018,-36.09834,CNES_GEO
2005697,270430,00204125000133,SECRETARIA MUNICIPAL DE SAUDE,SECRETARIA MUNICIPAL DE SAUDE,UNIDADE DE SAUDE DA FAMILIA GALBA NOVAES,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA BETEL,S/N,SANTA LUCIA,57070000,Nordeste,AL,Maceió,(82)33155445,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE APOIO A SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO DOMICILIAR",-9.57076549530001,-35.7549834251393,PMAQ
6645453,270240,00759222000192,SECRETARIA MUNICIPAL DE SAUDE DE DELMIRO GOUVEIA,SECRETARIA MUNICIPAL DE SAUDE DE DELMIRO GOUVEIA,UNIDADE BASICA DE SAUDE MARIA EUGENIA M TELES,CENTRO DE SAUDE/UNIDADE BASICA,,,M,CARAIBERINHAS,S/N,ELDORADO,57480000,Nordeste,AL,Delmiro Gouveia,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE,-9.37513589858982,-38.0120730400074,PMAQ
3884422,270760,12241675000101,PREFEITURA MUNICIPAL DE QUEBRANGULO,PREFEITURA MUNICIPAL DE QUEBRANGULO,CENTRO DE APOIO PSICOSOCIAL,CENTRO DE ATENCAO PSICOSSOCIAL,,,M,RUA RIO BRANCO,182,CENTRO,57750000,Nordeste,AL,Quebrangulo,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-9.32337,-36.4744,CNES_GEO
2722097,270410,12207551000100,PREFEITURA MUNICIPAL DE LAGOA DA CANOA,PREFEITURA MUNICIPAL DE LAGOA DA CANOA,USF DE MATA LIMPA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,POVOADO MATA LIMPA,S/N,ZONA RURAL,57330000,Nordeste,AL,Lagoa da Canoa,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"TELECONSULTORIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| TELECONSULTORIA| TELECONSULTORIA| SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-9.83087565650446,-36.7357892600018,PMAQ
6188184,270430,,,AMANDA CALHEIROS MANFREDO DE AZEVEDO,CONSULTORIO ODONTOLOGICO AMANDA CALHEIROS MANFREDO DE AZEVED,CONSULTORIO ISOLADO,,,M,RES JARDIM PETROPOLIS I,07,JARDIM PETROPOLIS,57080000,Nordeste,AL,Maceió,(082) 33581803,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-9.66625,-35.73509,CNES_GEO
2009226,270510,12342663000173,PREFEITURA MUNICIPAL DE MATRIZ DE CAMARAGIBE,PREFEITURA MUNICIPAL DE MATRIZ DE CAMARAGIBE,UNIDADE DE SAUDE DA FAMILIA JOSE CAVALCANTE ARAUJO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV ANTONIO MANOEL DOS SANTOS,S/N,CENTRO,57910000,Nordeste,AL,Matriz de Camaragibe,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-9.15545,-35.5359,PMAQ
2722488,270880,12247631000199,PREFEITURA MUNICIPAL DE SAO SEBASTIAO,MUNICIPIO DE SAO SEBASTIAO,UNIDADE SAUDE DA FAMILIA CANA BRAVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,POVOADO CANA BRAVA,0,ZONA RURAL,57275000,Nordeste,AL,São Sebastião,(82)5421355,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-9.99015569686861,-36.5611267089833,PMAQ
6613039,270230,12264230000147,PREFEITURA MUNICIPAL DE CORURIPE,PREFEITURA MUNICIPAL DE CORURIPE,USF RUBEM WANDERLEY,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA PROF NADIR MALTA LESSA,S/N,BARRO PRETO II ZON,57230000,Nordeste,AL,Coruripe,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-10.1184511184689,-36.1748886108388,PMAQ
7463626,270140,12264628000183,PREFEITURA MUNICIPAL DE CAMPO ALEGRE,PREFEITURA MUNICIPAL DE CAMPO ALEGRE,ACADEMIA DE SAUDE JOSE SOUZA SILVA ZE PITE,POLO ACADEMIA DA SAUDE,,,M,PROJETADA,S/N,OZAR DA CUNHA LIMA,57250000,Nordeste,AL,Campo Alegre,,"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE",ATENCAO BASICA,-9.77599,-36.35051,SEDE MUNICIPIO
4020529,270730,12366720000154,PREFEITURA MUNICIPAL DE PORTO CALVO,PREFEITURA MUNICIPAL DE PORTO CALVO,SECRETARIA MUNICIPAL DE SAUDE DE PORTO CALVO,CENTRAL DE GESTAO EM SAUDE,,,M,RUA DO OITI,S/N,CENTRO,57900000,Nordeste,AL,Porto Calvo,(82) 32921859,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| SERVICO DE VIGILANCIA EM SAUDE,-9.04768,-35.40159,CNES_GEO
5692105,270440,12228904000158,PREFEITURA MUNICIPAL DE MAJOR ISIDORO,PREFEITURA MUNICIPAL DE MAJOR IZIDORO,CAPS MANDACARU BELEZA CAPS 1,CENTRO DE ATENCAO PSICOSSOCIAL,,,M,SITIO ESCUTA,S/N,ZONA RURAL,57580000,Nordeste,AL,Major Isidoro,8234241612,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-9.5325,-36.99084,CNES_GEO
2722046,270770,12200168000120,PREFEITURA MUNICIPAL DE RIO LARGO,PREFEITURA MUNICIPAL DE RIO LARGO,USF HUDSON FERREIRA DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA SAO MIGUEL,66,CENTRO,57100000,Nordeste,AL,Rio Largo,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-9.478,-35.853,PMAQ
2720248,270770,12200168000120,PREFEITURA MUNICIPAL DE RIO LARGO,PREFEITURA MUNICIPAL DE RIO LARGO,USF AUDEIR DE A PEIXOTO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,VILA MARILIA,84,MATA DO ROLO,57100000,Nordeste,AL,Rio Largo,(82) 3261 1701,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA",-9.4819521903989,-35.8427238464345,PMAQ
3423751,270800,12250916000189,PREFEITURA MUNICIPAL DE SANTANA DO IPANEMA,PREFEITURA MUNICIPAL DE SANTANA DO IPANEMA,UNIDADE SAUDE DA FAMILIA SAO JOSE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA JOSE SOARES CAMPOS,10,CAMUXINGA,57500000,Nordeste,AL,Santana do Ipanema,( ),ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE APOIO A SAUDE DA FAMILIA| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| TELECONSULTORIA",-9.36897754669162,-37.256269454955,PMAQ
