co_cnes,co_ibge,nu_cnpj_mantenedora,razao_social_mantenedora,no_razao_social,no_fantasia,ds_tipo_unidade,ds_natureza_organizacao,ds_esfera_administrativa,tp_gestao,no_logradouro,nu_endereco,no_bairro,co_cep,regiao,uf,municipio,nu_telefone,ds_turno_atendimento,ds_servico_especializado,lat,long,origem_coord
2334151,150550,05193057000178,PREFEITURA MUNICIPAL DE PARAGOMINAS,MUNICIPIO DE PARAGOMINAS,U E S F JARDIM CAMBOATA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA INCONFIDENCIA,S/N,J CAMBOATA,68625970,Norte,PA,Paragominas,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO INTEGRAL EM HANSENIASE| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO DOMICILIAR| SERVICO POSTO DE COLETA DE MATERIAIS  BIOLOGICOS| SERVICO DE ATENCAO DOMICILIAR",-3.00742149353019,-47.3478341102586,PMAQ
3003469,150295,84139633000175,PREFEITURA MUNICIPAL DE ELDORADO DO CARAJAS,PREFEITURA MUNICIPAL DE ELDORADO DO CARAJAS,HOSPITAL MUNICIPAL DE ELDORADO DO CARAJAS,HOSPITAL GERAL,,,M,AVENIDA OZIEL CARNEIRO,S/N,ELDORADO KM 02,68524000,Norte,PA,Eldorado do Carajás,( ),"ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE","SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE URGENCIA E EMERGENCIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE ATENCAO DOMICILIAR| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE FISIOTERAPIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE FISIOTERAPIA| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO",-6.10856,-49.34653,CNES_GEO
6867847,150140,,,MARCELLE CRISTINE MESQUIA DA COSTA,MARCELLE CRISTINE MESQUIA DA COSTA,CONSULTORIO ISOLADO,,,M,TV QUINTINO BOCAIUVA,1210,REDUTO,66053240,Norte,PA,Belém,3222-7719,ATENDIMENTO SOMENTE A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-1.44313,-48.4872,CNES_GEO
7261403,150090,04873600000115,PREFEITURA MUNICIPAL DE AUGUSTO CORREA,PREFEITURA MUNICIPAL DE AUGUSTO CORREA,CENTRO DE REABILITACAO DE AUGUSTO CORREA,CLINICA/CENTRO DE ESPECIALIDADE,,,D,PRACA SAO MIGUEL,S/N,SAO MIGUEL,68610000,Norte,PA,Augusto Corrêa,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE REABILITACAO| SERVICO DE ATENCAO A SAUDE AUDITIVA| SERVICO DE REABILITACAO| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-1.022,-46.645,CNES_GEO
7672667,150810,05251632000141,PREFEITURA MUNICIPAL DE TUCURUI,MUNICIPIO DE TUCURUI,UNIDADE DE SAUDE DA FAMILIA DA TERRA PROMETIDA II,POSTO DE SAUDE,,,M,RUA 9 DE JULHO,S/N,TERRA PROMETIDA,68458620,Norte,PA,Tucuruí,9191445321,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-3.7747029,-49.6681709,GOOGLE
7447884,150080,,,LABORATORIO DE ANALISES CLINICAS SAO CAETANO S C LTDA,MEDCENTER,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,CONJ CIDADE NOVA V TRAV WE 29,452,COQUEIRO,67133120,Norte,PA,Ananindeua,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-1.3620537,-48.4102894,GOOGLE
7064586,150370,05077102000129,SECRETARIA MUNICIPAL DE SAUDE  PMI,CAPS I DE ITUPIRANGA,CAPS DE ITUPIRANGA,CENTRO DE ATENCAO PSICOSSOCIAL,,,M,AVENIDA BRASIL,S/N,CENTRO,68580000,Norte,PA,Itupiranga,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO PSICOSSOCIAL,-5.135,-49.327,CNES_GEO
2312239,150320,05149117000155,PREFEITURA MUNICIPAL DE IGARAPE ACU,PREFEITURA MUNICIPAL DE IGARAPEACU,UNIDADE BASICA DE SAUDE DA VILA DE SAO LUIS,CENTRO DE SAUDE/UNIDADE BASICA,,,M,AV CESARIO DOCE,S/N,SAO LUIS,68725000,Norte,PA,Igarapé-Açu,(91)04411133,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE VIGILANCIA EM SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE CONTROLE DE TABAGISMO",-1.124322,-47.6223754920271,PMAQ
2337452,150140,34621748000123,UNIVERSIDADE FEDERAL DO PARA,UNIVERSIDADE FEDERAL DO PARA,NUCLEO DE MEDICINA TROPICAL,CLINICA/CENTRO DE ESPECIALIDADE,,,M,AVGENERALISSIMO DEODORO,92,UMARIZAL,66010000,Norte,PA,Belém,(91)2419864,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-1.46384,-48.4826,CNES_GEO
2329336,150715,83211391000110,PREFEITURA MUNICIPAL DE SAO DOMINGOS DO ARAGUAIA,MUNICIPIO DE SAO DOMINGOS DO ARAGUAIA,UNIDADE DE SAUDE FAMILIA MARIA DA METADE,CENTRO DE SAUDE/UNIDADE BASICA,,,M,VILA METADE,153,ZONA RURAL,68520000,Norte,PA,São Domingos do Araguaia,(94)33321016,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE VIGILANCIA EM SAUDE,-5.6770569865008,-48.7001824378967,SISMOB
7210132,150130,05058458000115,SECRETARIA MUNICIPAL DE SAUDE DE BARCARENA,SECRETARIA MUNICIPAL DE BARCARENA,LABORATORIO CENTRAL DE BARCARENA,LABORATORIO DE SAUDE PUBLICA,,,M,RUA TOME SERRAO,01,COMERCIO,68445000,Norte,PA,Barcarena,,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-1.506,-48.626,CNES_GEO
6950930,150812,83334672000160,PREFEITURA MUNICIPAL ULIANOPOLIS,PREFEITURA MUNICIPAL DE ULIANOPOLIS,USB 331 DE ULIANOPOLIS,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,,M,AV PARAIBA,S/N,CAMINHO DAS ARVORES,68632000,Norte,PA,Ulianópolis,91 8285-8291,"ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS)",SERVICO DE ATENDIMENTO MOVEL DE URGENCIAS,-3.75888,-47.49053,CNES_GEO
7191243,150570,05132436000158,PREFEITURA MUNICIPAL DE PONTA DE PEDRAS,PREFEITURA MUNICIPAL DE PONTA DE PEDRAS,UNIDADE BASICA DE SAUDE DA FAMILIA IZABEL DAMASCENO,POSTO DE SAUDE,,,M,VILA DE SANTANA,0,ZONA RURAL,68830000,Norte,PA,Ponta de Pedras,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-1.38723169397084,-48.8642692565918,SISMOB
2678640,150170,04873592000107,PREFEITURA MUNICIPAL DE BRAGANCA,PREFEITURA MUNICIPAL DE BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DA VILA DO ALMOCO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,VILA DO ALMOCO,S/N,CENTRO,68600000,Norte,PA,Bragança,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-1.27516508102413,-46.9373059272752,PMAQ
2312891,150580,04876447000180,PREFEITURA MUNICIPAL DE PORTEL,PREFEITURA MUNICIPAL DE PORTEL,POSTO DE SAUDE ABC,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RIO PACAJA,S/N,ZONA RURAL,68480000,Norte,PA,Portel,(91)37841236,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE DISPENSACAO DE ORTESES PROTESES E MATERIAIS ESPE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| ESTRATEGIA DE SAUDE DA FAMILIA",-2.69362449645988,-50.5291914939866,PMAQ
2317672,150180,04876389000194,PREFEITURA MUNICIPAL DE BREVES,PREFEITURA MUNICPAL DE BREVES,UNIDADE DE SAUDE DA FAMILIA AMANCIO P DA CRUZ SAO MIGUEL,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RIO MACACOS,S/N,RURAL,68800000,Norte,PA,Breves,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE",-1.17052674293515,-50.4877567291245,PMAQ
7713053,150530,,,IDIMAR TAVARES CANTO,IDICAN SAUDE,CLINICA/CENTRO DE ESPECIALIDADE,,,M,TRAVESSA MAGALHAES BARATA,357,CENTRO,68270000,Norte,PA,Oriximiná,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE FISIOTERAPIA| SERVICO DE FISIOTERAPIA,-1.7618311,-55.8638155,GOOGLE
3271803,150140,,,HANS VON GRAPP IV,HANS VON GRAPP IV,CONSULTORIO ISOLADO,,,M,RUA DOS TAMOIOS,1370,BATISTA CAMPOS,66000000,Norte,PA,Belém,(91)2249944,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-1.46794,-48.49706,CNES_GEO
5679842,150195,01612360000107,PREFEITURA MUNICIPAL DE DE CACHOEIRA DO PIRIA,PREFEITURA MUNICIPAL DE CACHOEIRA DO PIRIA,PSF ENCHE CONCHA,POSTO DE SAUDE,,,M,VILA DO ENCHE CONCHA,S/N,VILA,68617000,Norte,PA,Cachoeira do Piriá,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA",-2.00800895690912,-46.4636921882616,PMAQ
2678691,150170,04873592000107,PREFEITURA MUNICIPAL DE BRAGANCA,PREFEITURA MUNICIPAL DE BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO CACOAL DO PERITORO,CENTRO DE SAUDE/UNIDADE BASICA,,,M,VILA DE CACOAL DE PERITORO,S/N,CENTRO,68600000,Norte,PA,Bragança,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,ESTRATEGIA DE SAUDE DA FAMILIA,-1.05891,-46.76852,CNES_GEO
8001472,150680,,,N S XAVIER OLIVEIRA,INSTITUTO DE OLHOS NIVIA SALDANHA,HOSPITAL/DIA - ISOLADO,,,M,AV MAGALHAES BARATA,151,APARECIDA,68040600,Norte,PA,Santarém,93-3522-3684,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE OFTALMOLOGIA| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE OFTALMOLOGIA| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO| SERVICO DE OFTALMOLOGIA| SERVICO DE ORTESES, PROTESES E MAT ESPECIAIS EM REABILITACAO",-2.42395,-54.72119,CNES_GEO
3798666,150616,04144176000178,SECRETARIA MUNICIPAL DE SAUDE PUBLICA,SECRETARIA MUNICIPAL DE SAUDE PUBLICA,CENTRAL DE REGULACAO DE RIO MARIA,CENTRAL DE REGULACAO DO ACESSO,,,M,AV 06,417,CENTRO,68530000,Norte,PA,Rio Maria,94 34281374,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE,-7.311,-50.048,CNES_GEO
2337037,150140,07917818000112,SECRETARIA MUNICIPAL DE SAUDE DE BELEM,PREFEITURA MUNICIPAL DE BELEM,UNIDADE DE SAUDE DA FAMILIA CARANANDUBA,CENTRO DE SAUDE/UNIDADE BASICA,,,M,RUA MAGALHAES BARATA,999999999,CARANANDUBA,66035060,Norte,PA,Belém,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,"SERVICO DE ATENCAO AO PACIENTE COM TUBERCULOSE| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO| ESTRATEGIA DE SAUDE DA FAMILIA| SERVICO DE ATENCAO AO PRE-NATAL, PARTO E NASCIMENTO",-1.37891,-48.45651,CNES_GEO
6597424,150840,04144150000120,PREFEITURA MUNICIPAL DE XINGUARA,PREFEITURA MUNICIPAL DE XINGUARA,SECRETARIA MUNICIPAL DE SAUDE DE XINGUARA,CENTRAL DE GESTAO EM SAUDE,,,M,R PETRONIO PORTELA PRACA VITORIA REGIA,S/N,CENTRO,68555280,Norte,PA,Xinguara,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE| SERVICO DE VIGILANCIA EM SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE| REGULACAO DE ACESSO A ACOES E SERVICOS DE SAUDE,-7.10114,-49.95005,CNES_GEO
5527244,150620,05149166000198,PREFEITURA MUNICIPAL DE SALINOPOLIS,PREFEITURA MUNICIPAL DE SALINOPOLIS,CTA SALINOPOLIS,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA VIDAL DE NEGREIROS,229,SAO VICENTE,68721000,Norte,PA,Salinópolis,091 3423/5355,ATENDIMENTO SOMENTE A TARDE,SERVICO DE ATENCAO A DSTHIVAIDS| SERVICO DE ATENCAO A DSTHIVAIDS| SERVICO DE ATENCAO A DSTHIVAIDS,-0.62625,-47.35639,CNES_GEO
7189370,150060,,,E RIBEIRO E MIRANDA LTDA ME,LABOCLIN,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,AVENIDA DJALMA DULTRA,2115,CENTRO,68371163,Norte,PA,Altamira,(93) 35150700,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-3.203,-52.206,CNES_GEO
7569645,150805,10221760000182,PREFEITURA MUNICIPAL DE TRAIRAO,SECRETARIA MUNICIPAL DE SAUDE DE TRAIRAO,POSTO DE SAUDE JUDSON ALVES DE MEDEIROS,POSTO DE SAUDE,,,M,COMUNIDADE SANTA LUZIA,S/N,ZONA RURAL,68198000,Norte,PA,Trairão,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE VIGILANCIA EM SAUDE,-4.7029014,-55.9952208,GOOGLE
5633133,150240,05121991000184,PREFEITURA MUNICIPAL DE CASTANHAL,PREFEITURA MUNICIPAL DE CASTANHAL,CENTRO DE CARDIOLOGIA DE CASTANHAL,CLINICA/CENTRO DE ESPECIALIDADE,,,M,TRAV 28 DE JANEIRO,S/N,CENTRO,68745000,Norte,PA,Castanhal,,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS| SERVICO DE DIAGNOSTICO POR IMAGEM| SERVICO DE DIAGNOSTICO POR METODOS GRAFICOS DINAMICOS,-1.29168748855587,-47.9273414611802,PMAQ
7467060,150140,,,LUANA PAULA HOLANDA ARAUJO,LUANA PAULA HOLANDA ARAUJO,CONSULTORIO ISOLADO,,,M,TRAVESSA ALMIRANTE WANDENKOLK,1243,MAZARE,66010000,Norte,PA,Belém,30881556,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE ATENCAO EM SAUDE BUCAL,-1.4480162,-48.4974709,GOOGLE
7181124,150613,,,FREITAS DIAGNOSTICOS LTDA ME,BIOLAB,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,,M,RUA SANTO ANTONIO,647,VILA PAULISTA,68552690,Norte,PA,Redenção,94 3424-3622,ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE,SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR ANATOMIA PATOLOGICA EOU CITOPATO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO| SERVICO DE DIAGNOSTICO POR LABORATORIO CLINICO,-8.029,-50.031,CNES_GEO
